origin_zone,industry_work,commerce_work,services_work,education,shopping,health,leisure,job_search,personal_business,meal,total
495,10233.953886595646,11416.03762741153,30099.886790205179,47054.237896964783,8081.333296520741,8360.9379455276412,5113.5372023174832,0,8896.5853577802063,0,129256.5100033232
496,4566.6577666381745,9411.6409209636295,27613.866718045694,25181.400200039567,3447.2928358721701,2459.6962859650266,4853.4647497646856,600.42091168482114,8177.2533070641439,0,86311.69369603788
497,9524.8961420773558,5896.1395632349286,13335.385536547068,21503.459848023278,2930.3916519564159,885.23779055353634,2879.3436008629387,770.95215431342865,882.62958246810831,0,58608.43587003706
498,4873.5400759427757,8385.0581686068799,11161.273945555737,31104.210802256544,3494.2090497131458,640.71579193396201,2882.1166994022415,0,3995.7422302221535,0,66536.86676363344
499,4741.944171959607,10853.382455556923,35880.847630275333,14587.399944563225,5236.9214266180034,8825.5349731016613,817.384987432412,1781.3707419184134,4783.0598755515803,944.03992679576209,88451.88613377292
500,1623.8754432541582,9584.9691854223674,21917.70956843975,24664.850940199198,4678.719565259461,718.82236510271673,3133.7566060867784,0,3968.4935743210558,292.97458233298067,70584.17183041846
501,2772.4666348559881,4951.5533355591351,15504.264931771699,24381.380889309708,2478.6391731955073,2086.8014195848546,5273.0240362088171,0,4944.9283842110508,532.55156176823141,62925.61036646499
502,2006.1851704046348,6609.8564532326927,46593.518730966643,40130.965300269338,3868.0555224830655,5002.4219206934858,2208.8789623088724,0,6635.7423765418207,384.12513698292196,113439.74957388348
503,2992.973401030049,7474.6044077766119,11275.590781704517,18067.500716160768,604.39384221083014,1090.880810948013,549.77060750269993,0,318.35778274376787,0,42374.072350077266
504,4519.8796609811016,4946.0038525861673,31501.65781259802,48261.405850132687,503.29657585757673,1114.5361949113317,1162.1758278428792,0,136.53666352600365,0,92145.49243843576
505,2788.2890724622048,13303.618034739478,34895.013168322948,66496.174304123153,0,1105.4300220504454,4319.3682021217801,317.26685642825811,606.37148028448814,0,123831.53114053278
506,2790.4805245032076,10920.67951732726,23256.65212564747,46260.139292918597,8587.6104869390729,1684.0228212994334,754.76455564436435,0,9472.644260332956,392.39918411408536,104119.39276872644
507,1278.5642882709642,1769.4344546825923,9299.2339049538587,7005.48621078409,820.85457488880854,475.07409542633934,310.78789267203302,0,329.89714068430135,0,21289.332562362983
508,3292.6928409789043,3681.2083152726541,13503.638860712081,7402.9850340300109,1460.6762713945461,648.27876764615621,917.8860897367091,0,741.64891620800336,820.63727745379538,32469.652373432866
509,5327.3817601282444,10034.531221282254,34941.870962180816,52338.414255708652,3830.6298950293858,1962.3349532390589,1968.9946918300411,223.86650291252894,6388.3549244120386,128.58220359367786,117144.96137031668
510,4948.6283704124116,6376.737539164742,17254.34281051673,26448.334568372138,509.02281111224852,3346.0894896181326,335.6314927739715,0,1178.6168864387935,0,60397.40396840918
511,1623.4924111350697,8219.0453030657918,27541.300065543743,20637.387824990241,3622.2317067042532,2099.8991637752479,335.6314927739715,1739.8514996409363,265.64245028580626,0,66084.48191791505
512,7360.6408586554153,7410.0268835842253,15565.736626511834,13399.580293994219,407.74305860997663,391.69348511585406,88.204265825046107,288.17480732437929,1280.874496246229,0,46192.67477586718
513,8420.0740935571066,401.18896152565088,7068.2577332031242,8054.8479159513654,66.627690031982979,536.28102260026981,577.07016966062042,0,560.05443030511833,0,25684.402016835236
514,16744.607782232582,4648.384572879263,31490.945898275204,51493.54868769773,5867.0023857281321,625.87327340939817,4061.5159098042641,0,6593.5937040736562,0,121525.47221410024
515,934.93172342345861,717.59077871836234,3441.0394673472106,4979.9413910362127,686.02032144480563,180.58263298626341,256.43215759074764,0,234.90882338691441,0,11431.447295933976
516,6036.2730856038997,4542.5101937917425,23842.828039410851,25722.980059184181,4026.4207098669403,327.41993336442584,1120.0072212520517,0,2625.7808964225101,383.2017442650785,68627.42188316169
517,14865.705871794293,3608.2658759154856,17285.634284660839,15592.361388227604,1980.5591082613037,1741.5577742142709,1318.5264017438481,983.19284019358429,2019.2696149957699,0,59395.073160007
518,21500.623658656572,15694.573426020379,53649.535559320422,54040.013435482317,8410.9799700517451,2664.7750397574064,4835.9035645476097,0,15398.982040162331,1087.8306377220931,177283.2173317209
519,1071.6902497095489,47.647277424557473,2666.2158041789439,3448.4376005723657,444.31018461018726,1231.2383573054599,0,0,698.408468815486,0,9607.947942616547
520,0,0,118.84594415878489,0,0,872.64418418039486,0,0,0,0,991.4901283391797
521,6265.4603289469424,3928.9921957773568,17565.86898567533,9306.5294004533498,336.40327313122424,2769.328996932732,38.534349691736892,983.19284019358429,2805.8968389000497,0,44000.20720970231
522,14488.488412274213,3240.220428304392,26004.948494724187,31577.189153129144,5782.944200920706,239.50351913946216,1796.2763935459745,0,2353.4941778156281,0,85483.06477985371
523,365.8619205105141,0,2652.2490116191007,3842.9366480199405,162.06123614949823,143.71532525095375,808.58032154726675,0,231.42148472031957,0,8206.825947817595
524,8344.1623592447122,8595.2453685195924,33212.553652459697,80408.541630599997,2602.3580861202504,1299.8934008367801,15398.138800677212,0,8438.8053361870589,0,158299.69863464532
525,20105.127148919179,7001.5654571078448,41718.735008601179,97691.16046573878,7561.7301077788743,10372.800748960432,5116.9743123827411,0,1800.4433149727961,0,191368.53656446183
526,27968.576944531011,16897.48879629773,62371.645966299133,107189.2092969589,2783.2891923296597,2360.5606080252719,3164.8297197989691,0,4246.7852914209343,0,226982.3858156616
527,1599.6276174015511,1013.5363298829566,6423.4103213832668,18754.351917632172,86.413162098008755,1445.5320795541591,242.19360226373408,0,876.05938084129855,0,30441.12441105715
