destination_zone,destination_industry_work,commerce_work,services_work,education,shopping,health,leisure,home,job_search,personal_business,meal,total
155,945.1451853675466,0,4201.695185949638,3830.279428104541,0,0,0,26280.02633651987,0,0,583.6082067673788,35840.75434270898
156,2258.5442971604575,4788.702222853609,6361.625976811369,21053.517987099203,5070.257174132889,406.5565963001874,976.4122962424337,45009.05198400068,0,1436.913655120844,294.8888984020915,87656.47108812377
157,1044.74359984687,0,512.5379069625801,4774.989783000965,208.91313258788853,0,234.92815502309944,13971.96745873564,0,149.47242996249116,0,20897.552466119538
158,96.67537315689457,2709.9272281149306,5414.786888450925,12880.572270210234,435.38286603699976,105.94125690422972,472.9992245452114,35260.66046132537,0,590.3858251478936,21.11807025653272,57988.44946414923
159,3322.4702192067953,3576.9427912389283,13838.09059195613,16796.83323280858,1254.6374499163535,908.305632048877,1054.513618920299,58959.61530066842,0,2345.956912580862,0,102057.36574934523
160,1212.2241094047272,1675.909933961882,11736.948211856145,9236.493905829811,501.2564982195462,1476.025738615945,363.5217514665736,40876.09902500253,0,340.63026737248214,0,67419.10944172964
161,6147.880682239918,6570.735553455334,20226.116378320785,7238.93294641882,1006.6188922477972,4880.204181906587,444.9371946654538,43332.57439517294,8.045072700364575,1564.0035134847833,60.07470241802539,91480.12351303082
162,4245.591260131599,6290.453980651713,11907.188523429631,8536.721276718526,851.1820165539572,0,604.3417706425894,11379.334086108294,224.03492100267525,233.5996329200976,0,44272.44746815909
163,2367.9300791387323,4895.687036088813,12578.23130637155,13655.231355890612,2403.2062820569254,3082.1965386796173,1284.5023372535975,34759.16026582774,0,1198.1151335028867,630.8199261398712,76855.08026095033
164,4113.465175655671,2181.664825667076,8308.138772955379,1001.4269486593626,400.16519696000074,1202.066979707542,104.95926610140368,3986.0106961421375,0,0,215.96957239959804,21513.867434248168
165,1685.795722137324,3748.625104240509,5167.650401036016,3358.032163065642,1627.4277393527093,91.9413390430816,2016.700717452894,2620.715180317669,0,0,0,20316.88836664585
166,1763.482009552294,6700.389664254059,30023.047130181505,17164.76725017411,2822.0757555834566,8336.190691382548,5667.153049740222,31336.893167573548,0,1626.5459669799568,1988.1881943333656,107428.73287975509
167,3714.751790544025,11759.826820331224,33884.144816961234,10512.645787086389,6086.553202562837,11007.319223678263,2978.5364033092706,13744.513412800765,0,7280.645166518779,1850.858228403678,102819.79485219649
168,791.0026845240318,9614.754317356224,17052.407240938133,7678.320254149794,4214.742601424902,1309.7201665410366,2448.1833666579696,24207.424333876657,0,5330.319307523703,422.2700642421262,73069.14433723458
169,927.9019922460648,4253.258463163373,18307.809241245945,39085.53677014418,1249.9874400148678,2037.3577681806591,4901.819313249524,28048.744182394392,0,2671.2143167368663,324.89038547785424,101808.51987285372
170,1401.7912209820809,14472.274080117037,19884.609877164483,20999.222251364572,3296.6259996514373,8160.19205565625,8220.01656278006,34620.5983926155,728.1423714349581,2281.7737893711055,1089.8342113312908,115155.08081246876
171,2761.3069568172596,2107.8054850180633,7993.721402638303,13847.739863095856,328.53778252373,1683.9013811922005,1593.118171872227,35646.86693175317,0,1327.196363206192,469.47503478368617,67759.66937290068
172,0,3418.6651308798837,1801.618404562658,14273.30369949942,802.4512051432406,364.9428253033674,682.6897405637185,20456.775366622653,0,1841.3615861598932,0,43641.80795873483
173,1436.0320944866262,2460.6921237716256,4436.765650687309,4700.67864632412,309.3561786422148,0,0,14708.534002791785,0,745.921246267881,200.0155478908436,28997.9954908624
174,0,560.4924836483041,2824.7570660227066,11658.064692936006,1098.8475475056066,0,0,37003.876212272946,0,1214.6830406386766,0,54360.72104302425
175,0,99.48640701100611,2851.333574106208,2660.2322310881973,225.52932256069872,586.1980810796917,107.1490104617596,17056.55571675173,90.95918685155952,165.62204403532573,174.87435195294722,24017.939925899125
176,1011.113823281582,2862.2099150403624,5187.510024943586,13769.73410470379,1340.125734533362,252.3354280483629,1353.8929989612543,25416.683727697804,0,844.8948265520283,0,52038.500583762136
177,0,1193.7990623159872,684.5955946967571,1341.0375891166132,0,520.4983155248112,1373.0631895246613,13878.616442668592,0,0,0,18991.610193847424
178,582.8161031692614,0,176.51182084224405,7994.537401394035,0,0,0,0,0,0,0,8753.86532540554
179,0,0,0,0,0,0,0,0,0,0,0,0
180,4356.034390410895,2171.8860157928093,4544.327527188595,19577.266234147017,2150.5339209494996,1798.9033681794858,561.8439467199745,64584.03185108441,0,850.2799126302522,455.6163285090044,101050.72349561194
181,1275.3124557882245,4551.365388780152,7841.755677527254,15282.412739025413,1529.943494311117,2257.427901408777,1263.7849112557865,36004.4714551252,0,1273.112013438506,0,71279.58603666043
182,1568.6497909553862,3789.353482396242,3966.0991923861334,13871.573712212885,661.9313647653013,811.8283434743944,382.1790609951195,44392.58003036428,0,1421.84194875097,611.6561511164423,71477.69307741716
183,0,417.08754596847626,5838.649920562124,7213.119255325526,0,1000.5240455074012,648.5588945431302,41920.289668453486,0,0,0,57038.22933036015
184,185.63991191285655,1865.5867109227372,2525.410559194751,4436.021950823513,0,0,25.00167934301748,20692.631060795517,0,0,0,29730.29187299239
185,267.8780043440117,2146.6017889813784,1564.8313560817244,14357.027836606492,926.9946202065627,77.27492819114971,0,22794.993656704475,0,154.99095174637586,0,42290.59314286217
186,0,82.72568621374616,2061.275013649426,2477.2655054130687,436.9349860369467,122.7311994086493,651.2402249791957,9662.821574500853,0,1323.207793951752,0,16818.20198415364
187,0,568.0306875391528,4581.097986027008,16906.716484745903,888.8856526999773,352.94818725516046,33.26031348466167,51982.69122763912,0,0,0,75313.63053939099
188,258.3074934327875,586.625843206331,6705.9791856293405,31852.765779008376,1021.9072819593428,1254.8043352837649,355.32169364568847,30580.918505232865,0,790.866685257284,97.0764063896909,73504.57320904547
189,1686.3165734772897,1370.6580404816068,8182.062501853661,15638.16752861125,364.35861400733813,1794.4509390507512,3845.115143580559,41545.99618565587,0,205.58534475246103,469.23316091297295,75101.94403238376
190,1795.308121361712,4833.053510397935,14008.392938974435,7025.538757414399,1271.9805719474907,4139.557409565023,3321.7192992476953,26270.01828061085,0,2454.49591531069,246.37105993709025,65366.435864767314
191,418.0881594025501,3380.789809702139,11971.08518531358,7964.718852522373,269.64645568402716,0,5293.794380185813,0,791.2436168914696,4918.33629823187,0,35007.70275793382
192,133.42895135139364,1496.6424168778249,5783.332143588903,8099.529210066242,585.3677635027502,153.19174355074455,537.1777616262516,31058.57734114192,0,1985.457458040148,943.952136325809,50776.65692607198
193,596.0426938259825,113.02700127835492,3337.4508110590245,1550.4973284706875,2005.5214820978715,220.99589128351403,500.01260394272896,15552.12432914238,0,592.0771081262193,0,24467.749249226763
194,0,2388.1851856843696,2524.328840787281,6990.877691925954,213.00914251392945,0,150.2123756245699,18600.169243837267,0,599.3875840389763,0,31466.170064412345
195,930.317890750284,4485.585103532362,5262.981089261873,8589.755778539817,1228.8332597930962,472.22295929623334,0,33963.37508105314,0,1000.5095021242712,0,55933.58066435108
196,549.9020442016598,1369.1318512465948,3046.705245454751,15395.731071852248,1054.8826965492328,0,84.56730788286026,34318.60060217362,0,183.26417112653385,0,56002.78499048749
197,871.8474211456537,2845.0838353797894,6175.5019360037195,14627.272024872234,494.0871724386268,154.19570126287311,444.4459411448042,16350.065002191915,0,1914.9649014914864,236.8794667743404,44114.343402705446
198,1463.9725769272118,4047.235083740028,22039.15209756036,9170.883327342994,5330.2444330472745,9884.945870862934,2747.7999731147574,27827.6614180759,127.8322174380485,4432.83131895717,446.9214083569728,87519.47972542363
199,872.2599472146424,1849.8691527134995,7435.503077324968,40623.960927090535,1453.474026618996,88.81180379012372,188.62473730659627,83394.33934440244,0,1117.7125704173102,0,137024.55558687914
200,416.725543634121,0,2386.2983238453107,9193.835332737912,436.64348346412953,329.2828107441255,0,35274.527555374814,0,0,171.03989024010176,48208.35294004051
201,0,1794.0899790355472,6998.733922317906,34342.02187207783,347.39556616486885,872.4544904684167,4868.553303641493,53801.34446249342,848.5890092622957,2493.739617513641,0,106366.92222297542
202,711.8588114932918,3628.9349916935626,6521.070781429297,29353.126880319713,3106.9710727109054,1585.165118561098,1495.6434646373004,79694.52115119048,0,527.5024638017145,0,126624.79473583736
203,0,498.53695062213086,4169.100830723198,21439.832603728093,0,1023.304121404283,0,52459.64202225794,0,0,210.73201598402943,79801.14854471968
204,1684.5006051128714,8129.045666923895,13539.428576013854,26833.18192543735,3429.5587019098584,934.7829281032539,1297.7393113874168,83095.36029057774,0,1428.7048568775886,415.8204285570788,140788.1232909009
205,31.809513049811542,5013.285450768155,10176.5829861905,33497.48726468597,0,0,1055.7760061792578,79954.75342996645,0,251.36747647294737,0,129981.06212731313
206,997.2397910891949,4592.53320839983,11559.055148525238,12538.383337781102,1345.1453836965063,110.96789810984578,1369.3294441466974,37576.79941070475,0,2689.8832401292048,121.11125244048785,72900.44811502285
207,612.2352595716499,2987.4271245539353,7878.136238947452,49507.59347564285,4966.21842861077,2168.780141100182,673.1222174527534,76787.59547501913,0,557.3012513634719,0,146138.4096122622
208,4850.642165619901,5688.5110956695735,22183.798619435613,7933.735500211887,375.6243626496401,1402.498219136657,807.1672504493749,34829.60152209389,329.912322381748,2290.9351613065755,85.61855165822621,80778.0447706131
209,3512.738592990111,5067.896479920541,7719.346731841781,9572.249038006037,1629.549746671348,1281.0242771355029,940.4345126248352,38564.47029885715,0,559.5285453921723,140.5351114619672,68987.77333490145
210,2060.1973455900497,9258.495691887794,12069.394668064742,13346.721631170269,2302.296771368374,2182.2147742341035,1417.5729247541271,19502.506792670258,0,1170.6126640530397,0,63310.01326379276
211,1401.261047648989,4304.051105094101,12080.13721397189,7139.023412508189,156.676915452862,417.50264598824225,196.6217360781312,43344.77037707694,0,2263.338208508079,0,71303.38266232742
212,880.0029739752708,4001.4661564844273,5976.650862316849,11291.835431000554,602.0569727587155,0,175.77818782160367,32457.50109447672,0,206.26687648891036,0,55591.55855532305
213,4161.410127047311,6726.732681809272,11462.481825168436,9342.62267338882,1188.0622393894143,270.9152759756894,40.6369097289765,40404.96945091673,0,1158.198967519985,216.07967189694676,74972.1098228416
214,2167.5436031576237,2377.369530034361,7242.727155129315,8480.204997148445,0,86.65036833830072,435.446341810461,15682.449941856528,250.24412589956177,1589.2667815685722,0,38311.902844943164
215,782.8524454910402,2772.470659604781,13297.06705830791,7989.625534137838,419.5176333086707,2112.8989675520465,693.3343710039674,29434.11787854092,0,1526.1889515892651,654.8424495599103,59682.91594909636
216,1528.761339839902,1527.2449075464297,5893.617890256999,15034.468093565572,806.7976388396595,504.21846897778704,0,32453.75547513581,0,3836.4302515402383,329.39629106068685,61914.69035676309
217,622.1112472117028,1637.0238305947569,3212.4172308581988,12006.340321669,141.1929818279323,532.1245604062137,78.05342660925787,14776.55620313741,0,347.6321031040774,0,33353.45190541855
218,1564.1604279357057,7830.238039624179,6527.951060666688,20368.429788493253,5019.198922118689,544.606911010574,2360.598475823227,59687.005686140015,0,4027.948830283658,422.09130163339125,108352.2294437294
219,2332.3360371271847,1313.0274253640855,5231.601757102372,15055.66601622488,696.9274781605292,0,554.3392741903797,43179.41845581944,0,533.7296641458523,304.2095530262839,69201.25566116102
220,1804.971249850346,1782.5279846798371,3434.8457659785363,5786.149932510765,475.7796953408245,878.0166768126248,0,33546.89503861925,0,2188.365157122743,0,49897.55150091493
221,3108.7791420490703,10091.542515774168,6034.00929713372,11680.478214133533,5418.078247645861,1283.4742323373284,882.0737082012128,32155.72394547062,0,2652.8227356545444,0,73306.98203840005
222,1015.3638141075996,2131.511110900844,5597.940104402171,12272.846479085678,0,2668.4787261787774,2889.1029394924535,42186.71430690531,0,2041.7317624608957,834.8976420909187,71638.58688562465
223,573.8930071167885,1024.3006568623755,7639.303137459557,3571.3288192736063,3727.124702448716,155.37424020249753,530.9441576726439,25882.815043957944,0,2862.220329345416,736.075025911582,46703.37912025112
224,274.6379132442393,0,1469.5390664065562,4634.446183716401,0,0,1066.5674582110223,0,0,0,0,7445.190621578217
225,2861.824249823277,4537.754213035973,7600.349832515738,9702.297026706809,891.2388716069813,0,759.1739619793102,33547.15332191295,0,576.6344758068616,406.1826032584797,60882.60855664637
226,1047.700725695432,1574.1275920433152,9064.396410295507,26653.58622574771,1780.303534659456,1422.794273697603,0,69136.44234569254,0,3092.3495109174964,0,113771.70061874906
227,1359.6837091889988,4200.7809947125115,14865.607439068624,14884.657598705036,2188.989971216096,1146.774981864222,522.2742330227352,54782.07175657191,0,3541.1999427079036,0,97492.04062705804
228,370.7731008862214,0,3155.271626406173,13643.399685556808,86.7040924879589,0,359.3529602435852,42250.37871583951,0,3708.865590901076,688.5212128591336,64263.26698518047
229,2336.3074488041925,2899.402843989189,13995.149380819908,57446.93964031567,1397.199665986227,3609.987073034499,3260.1739191952247,120767.79307601138,0,3779.5904869426786,340.51236131217,209833.05589641113
230,578.8366062489999,3959.017965820048,5066.930804334282,25619.084633042527,0,3018.265131921918,1200.9364969518128,54810.690103355024,0,1527.350847046278,0,95781.11258872089
231,1164.813163861455,1966.541226612561,2839.91821641599,5383.648789611337,3511.7903745392173,291.7361522429576,0,32779.295741343085,0,709.307120334142,130.73908284141876,48777.78986780217
232,1017.8601507200927,0,3748.490510308133,20465.887197887307,739.2882829595477,514.1882770061122,1825.4785986784948,39762.858711160734,0,0,368.6284908714487,68442.68021959187
233,632.771190211325,4566.786543283884,6506.308073758963,16265.209334574432,1154.3207696859126,854.5661626706019,0,49045.157775682805,0,2950.207682457688,0,81975.32753232564
234,320.2777902731075,591.5919069548447,4719.780164813048,16956.313876754502,1446.943235880046,544.7776801417345,628.4294687066623,56368.0515765671,0,428.10316682467953,0,82004.26886691572
235,2809.156949871609,2589.2660017813755,7587.845628081094,22641.24008551077,278.2934823012645,601.6977503144926,1188.0199518480454,48569.391137645274,0,64.47332263576223,25.077457987534075,86354.46176797722
236,2541.7592922869026,1351.1352086086729,8785.745705058727,7332.472910377351,1314.9007880445536,1554.8124229038724,151.95659831047018,9459.945203692823,0,653.1390306808,822.7264826108074,33968.59364257498
237,1762.383242840794,9062.831152133285,6129.170996477537,3116.733663514576,3257.2395682480437,2043.9357455794527,2485.000028067285,9013.04703832428,324.544548786352,2350.6242021580433,1200.3822681223864,40745.892454252025
238,4254.635826127802,1290.0079257445027,7661.700576244335,2819.256258555296,94.59216291823569,85.03967418812692,777.78276895664,14091.878064132548,0,761.6422803250884,526.0590500726045,32362.594587265176
239,635.2051712457677,1773.812416020913,16486.748594015407,15368.464131686396,870.0974260214964,3628.5021876837873,1485.0530689101226,15694.28987643964,0,1812.5849021166591,2791.2860231324476,60546.04379727263
240,1416.90988179462,2234.5525000209655,9470.188593582763,3539.0782982681194,661.2667307152707,2298.3107012999717,2627.7920440013545,18504.543186022507,0,590.8559901848985,0,41343.49792589047
241,4711.753601712605,4159.3229674223385,5783.014870110419,1507.1087237566608,1850.6829298180448,790.1580569858912,885.9015451204032,11952.3387864749,0,271.7718134727257,0,31912.053294873993
242,4235.090837268909,2318.7450286328,5299.931941640636,2363.912622126049,418.68775961719825,2209.9397617724453,1810.5382900655304,27145.8606052024,0,423.1822132947178,1644.0677964848437,47869.95685610553
243,7291.779556240771,6520.560005382703,17354.98106011412,24340.061385011784,2223.9545033400777,388.63342557520184,1639.1275631605097,35652.25477611619,548.3873001681928,3166.4821124891396,869.6908269689437,99995.91251456765
244,188.88147180194176,7188.495050802596,7385.658543903715,6667.411770851626,806.0181110462935,1860.3676807571649,648.4793479894555,62730.04142501958,188.88147180194176,1198.42979917057,729.8454437739389,89592.51011691883
245,701.1494422042913,766.33222126466,1366.0363555560425,3998.5023522570527,1022.7332764710698,496.97218858389306,0,17535.236977648205,0,37.28013937602493,0,25924.24295336124
246,772.686137193097,797.5865108919132,2672.032287279299,11308.689292228652,0,590.136856876263,0,26370.312690226016,0,574.8241074395505,131.41377600905136,43217.68165814384
247,360.75739139611613,4784.732319780468,12001.207905462468,17985.118661486427,1876.0336085205013,1574.7610573768088,1492.3043667063105,64465.81561043433,0,800.6487724741083,235.2326055960722,105576.6122992336
248,0,0,1053.204676679111,0,0,0,226.93073881310875,0,0,0,215.0032970511362,1495.1387125433555
249,2154.793645952387,4210.804113623258,942.6537010625507,8766.879186826945,1503.1539762431578,273.33727741030015,426.54772972706064,32999.09950839085,0,517.4271550692441,1543.1670896425694,53337.86338394832
250,286.35530843758715,3797.908295978929,9603.37874335594,2462.1061941492644,5206.09131899027,322.97768244827364,3052.1814967382006,17409.059327769868,0,3214.5279598760894,204.90187538100167,45559.488203125424
251,235.99505994126488,2147.309241150288,4102.847711207394,3184.5792032972113,1471.4459729609775,302.8249690990749,1208.8142901177516,18940.075341271942,0,85.03967418812692,0,31678.931463234032
252,388.56260593575274,776.1027847035415,2987.7003537877645,6073.3430461530825,1745.2412690854626,533.0237658718121,415.7131121901206,21165.08717429592,0,464.0225712110936,36.721267267110655,34585.51795050166
253,1501.6323297851543,2425.239266720101,2375.683207919545,80.72218860082873,1047.148510179214,948.0297305920176,0,4425.057329287405,0,272.48145518851925,0,13075.994018272784
254,898.4382284129994,8220.290337861881,20711.798186079035,27985.10661114771,1990.6484336161184,2035.288585185663,3184.0042724622335,34475.10897834524,0,3562.3253612830777,0,103063.00899439394
255,3794.3842701110825,4773.488025107123,8122.611414888496,17065.475972267228,2340.4568089451673,836.5855475374251,1689.7040601081687,50255.75466918902,0,2535.887848567433,0,91414.34861672114
256,2933.4591464416467,277.3997864256462,3813.9802507797376,6965.991340718448,1189.6299007310968,1458.7396353363583,529.0893647179201,30214.134284121505,307.1696850320444,690.3300252318171,0,48379.92341953622
257,3746.047047555288,1670.2719993549117,2413.5345249410743,7547.23891054255,755.7669556546892,0,330.7484492075814,34633.17051321294,0,490.8594554573548,0,51587.63785592639
258,4303.08133276553,808.7306786905158,4748.681397745371,15634.765258627272,200.0737936670776,422.2700642421262,568.9770674269942,52284.89761832248,0,2867.9575681810265,236.43570677804777,82075.87048644644
259,0,1559.3200015319655,1228.2328814394616,4063.0865904217026,0,0,0,28134.37154807565,0,527.721461029138,0,35512.73248249792
260,237.4068285856557,709.0706857306832,3442.7444192407393,8459.397287158752,839.1156107385914,862.9728450215889,2191.5878783677545,47011.50219814659,0,417.09762832783906,0,64170.895381318194
261,2077.9293098054127,5366.248974029381,8840.200300862156,14396.858155412545,1574.4459542013908,1875.7916477621657,3991.6097448291152,45253.44661169816,567.7306460292884,669.6847325732217,0,84613.94607720283
262,3794.707754300533,967.8226667547387,3053.5542235925327,11491.100336387844,631.8174348543155,894.2026393830794,2016.8995634261296,49856.312004257416,0,987.465884244363,0,73693.88250720095
263,5238.4043532637625,3951.6654523814345,8392.694481426062,22332.14605983245,1589.462937617653,1364.2610019362285,2609.0238920500688,48649.29422719493,0,444.0651730279228,0,94571.0175787305
264,6070.815171939863,7318.130552695216,14813.879582280792,16304.91831264543,3634.280649135133,654.0117278102775,1727.5145633575555,54817.95092725442,0,8542.572229713694,1590.9299151149144,115475.0036319473
265,3264.4503991387437,4220.629708367659,9007.967120005194,15718.5455539304,1824.2938020736688,2349.171043788261,1013.8540363604582,39575.694868540595,0,2613.5898115122404,1730.1271174599028,81318.32346117713
266,313.5809643697673,624.8110293991714,2146.8265273425945,5988.152700595308,120.70493027588616,51.64115397057639,0,17847.73220960734,0,0,0,27093.44951556064
267,4304.794310108681,5201.020664649976,7164.375268117634,10855.234144149188,274.83910823408996,530.1567109369353,4554.085562663972,22636.97209921238,989.484464803232,1011.3015427024108,320.01939612413804,57842.28327170264
268,1226.759671290093,1828.3437616059848,5905.208661269925,4593.740966285153,1724.6751347589775,786.9632565487634,0,11517.413225307097,0,637.2698394263316,370.3302081900892,28590.70472468241
269,1844.9455430291043,2116.332782035286,15655.564668198687,3850.1933407168976,4080.080855015415,153.53567013161447,1648.0068297162757,27537.53509280168,0,511.3086955673088,476.8549464465976,57874.35842365887
270,1675.754742015993,1602.6690420877446,6690.08644057294,2468.445934808147,1076.5071926163082,558.6523879614824,1644.3757051862267,7530.03431997097,250.92907711004204,315.8883044858686,520.4838801928291,24333.827027008556
271,524.882001952088,655.7295430694032,12070.922042686483,0,0,0,910.9243891951868,0,0,1102.5208472880713,0,15264.978824191234
272,843.1920728388175,905.1346662746371,11593.182251841434,6377.695174850397,53.07161210805898,374.2386561794321,634.3679293166201,19200.626433304085,0,412.8330834491695,102.82110503035383,40497.162985193005
273,2962.217437618136,5887.827177480191,7843.1296956363985,13813.620141887975,626.0928496410966,1801.770453419259,478.07740609881535,54518.25470125018,0,727.0276385778111,181.62416809964228,88839.6416697095
274,2007.492510139503,2956.005770772561,34734.3824931989,14865.68206689217,4717.277251982607,2349.873030989025,2202.8059331574555,28693.574860735283,126.2829017667474,5282.894379720762,751.4059442421477,98687.67714359716
275,693.7884959979838,2557.2203587049494,11997.476876232053,16522.354315586366,165.47902937566755,3348.8151630626553,4724.846029809984,32063.02212186874,0,3816.097672801077,426.2377436561718,76315.33780709564
276,2769.1971801045797,4869.483540919603,7441.07404116392,20217.164236661265,1026.1260891886889,318.98769622724194,3048.6986801396774,99031.65233914553,0,2107.7019473520863,603.8776442187469,141433.96339512133
277,379.40873440450093,2260.6993042373315,10589.096393258027,11134.450552898648,643.372496826525,0,1265.1111751895728,38559.615428779405,0,5710.599819879209,0,70542.35390547322
278,1287.2402138217694,4688.981286510297,10818.52177253012,33458.3228304734,2855.887999926193,736.0888612863076,3482.3956564850796,114218.21060533602,0,7414.17998610009,320.3903967163217,179280.21960918562
279,145.94942663212387,1810.2896320201708,1482.5087101070276,11841.080124090247,561.4455826673029,1215.8476740623548,1356.1654255523626,58307.0540859852,0,945.5918299685408,0,77665.93249108533
280,5313.064390634919,2928.0726686268104,16113.420088531748,12460.201048843815,1391.1891587835262,1293.6156345971035,1381.5798811559291,16139.610686910162,123.15207638775831,819.9313111097301,163.63541859165068,58127.472364173154
281,469.61525103126,6461.44713611076,8451.385898508333,9332.758365887477,3449.6979612610508,2679.3348511164886,1159.7593464382687,27071.788882974004,0,441.05951588518167,752.9308459693298,60269.77805518215
282,906.105433923658,5823.878340522375,8568.411029962563,7724.216106519957,1359.2909711003194,229.9978727355997,3758.205411322739,27448.244048953413,0,1531.1193365189968,0,57349.46855155962
283,2365.473921040497,779.0141482266965,2374.1638293108304,2077.1746956161355,0,692.3905258865725,170.6380726875816,12818.816072585496,0,558.8365144642737,860.5850235532752,22697.092803371357
284,1130.3529812577767,800.147976430362,5983.543980174776,20749.05238068568,441.2504570819948,1098.6237405264706,0,36831.14717436384,0,1333.624889143894,142.60702788867846,68510.35060755347
285,1338.777853669165,1038.5607445641294,4083.817906557013,12204.063349362792,649.6229645175498,1005.6587589657496,121.57923718583764,75015.18104909937,0,1877.6100179388063,0,97334.8718818604
286,5232.939027821882,6419.220753674106,10559.851921801594,7081.681816033044,1481.5423905051098,142.14016767594484,371.8243756483023,9316.37150995079,0,1213.3605964518122,0,41818.93255956259
287,3857.5793976001055,5728.804587074507,12166.69043899035,6130.804690402757,2780.600220139552,428.4647301984766,1036.7026014932362,23969.765910284776,0,691.4678756847832,630.0008690752657,57420.881320943816
288,147.45308953651664,124.75611770135434,8811.682552221335,28282.416922028628,20.83074957277041,1063.154073632296,447.1132052784078,12808.021778404507,0,1640.7909906663358,485.5592442548317,53831.77872329698
289,1708.8432856289787,2210.1404873949673,12525.141145494454,20858.850373568403,5024.075563001695,3660.4563612163606,346.71111637787646,38338.55679588796,0,814.9765196791418,266.9823622608817,85754.73401051074
290,388.92390703865806,1116.9964397830297,8131.410915280616,12492.499441601429,0,501.1919946959726,509.19298872479607,44845.37579739356,0,147.44633222225923,0,68133.03781674031
291,0,1799.0471318931272,6850.323604745631,15342.69696071564,2952.128551767213,1956.600595999647,2705.003909164652,51839.49346543318,0,3311.7242799008304,0,86757.01849961992
292,0,0,8213.494080949056,23348.101251905147,0,0,912.5795427692866,53300.991494101574,792.7218908669051,75.48135047880949,0,86643.36961107077
293,0,1082.6854680495292,9865.843641697536,14105.6998653146,1234.5422392585672,699.3699246699072,2287.939104537056,43971.34602901777,36.76599512411387,1405.572227327722,0,74689.7644949968
294,0,3130.9940568548336,5217.063507880944,30691.745481198483,3828.360573988896,0,294.93947343622585,61534.74896991611,0,735.2524008922392,0,105433.10446416771
295,606.1732708725789,1448.2801052601287,12296.958144495797,36448.45761853184,0,0,291.7803614269434,87270.32701526272,0,1303.9746264510045,0,139665.95114230103
296,59.10624080932243,0,698.6803505542885,1634.8329193523507,0,0,291.7803614269434,5374.756278462321,0,0,0,8059.156150605226
297,0,624.4578062997939,1455.0433291396698,784.1335013029208,0,0,55.429636233663395,3468.781654189888,0,1087.3582542263332,0,7475.204181392269
298,1171.8374837446404,7337.592440430106,17635.383702264513,58908.86768908348,2884.35223816546,2032.7849367088436,121.05220543421248,114099.57982358128,1017.5524842824204,2047.043001774215,142.14016767594484,207398.18617314508
299,82.26559378684458,0,540.1973619067765,707.2850886738091,212.49438817454177,0,34.29171193281346,7310.546403401221,0,0,0,8887.080547876005
300,0,0,102.04200587907086,10.279284804018989,0,0,0,0,0,0,0,112.32129068308984
301,10257.941750840482,16686.737138473876,79263.97263061833,25598.13706914942,2873.169768950356,2780.4581030358486,5651.364861778333,24091.67418669904,544.1331707364762,2553.5663783588566,4369.214399441468,174670.36945808248
302,1245.8027246091729,4595.707027098768,21078.188262533255,1981.4065732736776,428.80990131970657,4961.905954643661,1316.6099181236818,10690.941397740093,0,3695.0960968659174,169.22140442543918,50163.68926063336
303,559.9013823716341,8892.174515122659,18142.08438060637,15395.111195853297,6224.422543538881,8086.4175297099555,3005.875129837623,14753.584061288408,0,2962.1317954431574,1102.4423186113531,79124.14485238335
304,2190.263763084993,2718.94676016963,19262.965968481985,11777.375372379402,1410.8759199762287,861.6567635831498,1476.5778398698924,10156.734046265969,619.1409443464455,2901.886503591818,302.81773714319917,53679.2416188927
305,1428.7413676446536,3646.6961075557538,15902.248321124234,29287.755077688813,957.0206320206589,4832.150191170262,453.8068699136885,67567.06984039843,0,2507.3790595495298,0,126582.867467066
306,2752.488359047398,6058.413049652276,8591.714247658667,34774.5564241838,2803.6253590256074,2100.540841530969,1887.7669995811757,104143.05932608318,0,1975.2307351203433,575.7160771998139,165663.11141908323
307,2165.826646265999,2540.2481393508733,4168.388858340053,9451.342262041358,175.86552726541177,437.5424189726667,476.5783487462515,58688.805302376066,0,1215.1092145685311,293.04806354982566,79612.75478147702
308,381.26278166841365,5555.269007873506,9810.301242075486,24531.262139523005,0,1990.7994513073788,1100.4511032695268,89212.9833644413,0,996.4979079015048,0,133578.82699806013
309,0,392.15513308052994,2796.459309337308,20049.40008097119,516.5285044717533,445.4816757954758,0,41999.266368822624,0,1353.9347647531642,0,67553.22583723205
310,336.8697871837432,882.8615159180476,2064.603991487471,15491.56171922068,880.1407065410585,85.23634664622338,184.50472015229224,46834.02620679104,0,631.2000236606759,0,67391.00501760122
311,0,1671.5066154398294,4044.4083472055777,6448.058109904448,185.75306714418815,1119.5500546014632,101.81944864657716,18914.74175923286,0,181.16394760879237,0,32667.00134978373
312,1365.4766178446766,2634.576512027649,13538.380489674428,25652.274203342604,1450.4082983145663,4179.839350574367,3462.7449513866927,64701.09022925775,0,1191.3499023993195,0,118176.14055482204
313,678.6336922262545,4751.303171970214,6914.025397171203,28282.744941050245,2488.4998157238965,228.81949157501737,4397.312286279385,32430.56066426796,159.210687695811,2577.314450291536,623.7839561060814,83532.20855435761
314,0,3061.378160626364,2530.835823062572,5460.354446990512,1694.6869551323273,1670.9312020376224,47.15393403274483,19810.918952566848,0,761.3272937055247,271.57837894957896,35309.16514710409
315,0,1127.4343521522353,10301.214147737212,32673.52325532101,1015.1570319297728,2247.003286919806,233.01291838429472,69869.48375653882,0,2076.4231693862184,0,119543.25191836938
