origin_zone,metro,train,bus,chartered_transport,school_transport,car_driver,car_passenger,conventional_taxi,ride_hailing,motorcycle_driver,motorcycle_or_mototaxi_passenger,bicycle,walking,other,total
413,0,33.11375141673685,4568.807390517395,225.71417855694204,936.8358611642569,4022.1617279330258,2358.204048552814,63.33567476465671,205.77692094616964,272.5353277751894,30.280127227312104,208.36225951092976,4553.1464274209975,0,17478.273695786447
414,163.53668991573662,108.42923379449525,4840.962467520339,0,1876.5306716501032,3367.7937588009304,1243.5422491521576,0,323.0613258416739,509.6228457106694,30.280127227312104,0,4887.294047210377,0,17351.05341682381
415,659.8834355824087,1785.837346046852,12479.31264746222,0,6210.767456270396,13396.147115508407,2691.168720908246,176.95011846796345,672.6875332760621,1237.8026567063807,0,3832.272672173923,12042.583171641008,561.094831172508,55746.50770521645
416,0,775.238734586798,3608.9617847270465,0,5087.325338762342,5533.60755567567,1629.1721065224767,0,767.1497056030976,261.3615166892342,0,0,4994.584592948851,0,22657.40133551552
417,0,0,0,0,0,439.3214399815493,0,0,0,0,0,0,0,0,439.3214399815493
418,0,214.14325182446285,2756.672366678071,365.5278541700862,2387.3134266020866,6622.67719186077,2275.0689824977426,0,788.22035418178,643.3097119783924,0,0,14054.011050898953,366.614118224083,30473.558308916377
419,0,0,30.928561100490608,0,0,0,0,0,0,0,0,0,0,0,30.928561100490608
420,205.4401371681636,438.7274635371008,525.3459826317498,0,893.2323009541332,2652.1469186523937,1272.6632295463269,55.717089396468765,104.15423817265383,453.2671330322996,178.43653485570212,0,9937.083290874925,0,16716.214318821927
421,0,0,0,0,0,0,0,0,104.15423817265383,0,0,0,0,0,104.15423817265383
422,154.38882786335796,653.4048747760114,2084.1046602455513,939.4870676627937,1582.6209331090367,6982.244644362686,5662.447670571578,0,982.554094099854,2701.1787773326455,0,2206.9964136297267,24044.41115250544,0,47993.839116158655
423,,,,,,,,,,,,,,,
424,1833.494994157987,5687.826501778946,6143.6845453837705,0,4086.1244316551542,30637.206249121497,16452.730849201136,501.765899368787,3993.050634106629,2660.827285661312,45.414041293670664,862.8445444360159,40312.43227569866,176.96404516741458,113394.366297031
425,1418.351036561552,2160.785846590385,5665.223533938976,1546.3396775730705,1145.0081591318371,24051.29083844591,12326.002420538249,439.45762758697686,3445.0450738788672,3021.723922201605,507.2779342278046,977.4329744733326,38273.28063162015,0,94977.2196767688
426,2012.6896203032388,663.1014353181324,4767.337069914118,0,3553.328288284777,23742.2890873208,9772.709820486476,0,5167.001927779291,1312.39081871001,201.23274327524405,780.3483188838957,19540.65191507755,42.629761809903016,71555.71080716349
427,218.79598166434067,2269.5635065036786,3498.474243001664,147.22808845813918,609.4312510510401,11489.09447118156,4097.045727842384,983.1670954166142,2055.4450219688547,618.2211974884054,109.20857921341997,307.56529711938265,4362.0802513737735,111.72630435098908,30877.047016634217
428,3049.4656309262723,6578.917808032874,8559.147939272825,9132.244654258162,675.7130321693073,19367.380868923385,3405.1896309873637,0,5661.415773609014,2037.7016745910144,264.241514830221,571.834223042184,14762.265552400744,0,74065.51830304335
429,5051.277220703469,12999.93923606218,28295.64243241015,645.964319140873,8879.984063896276,106555.08661638692,29196.360188007216,0,14437.40149025848,5033.341125772445,1362.4177905170145,653.9781733852562,40467.30763477663,349.0278432433761,253927.7281345603
430,0,221.22990552624148,4092.696567130225,2080.492705850856,3523.401163809703,17908.80349456329,1984.946616455069,0,8390.063367018813,1568.7282480101787,0,0,11408.051912838186,0,51178.41398120253
431,515.0986432709889,1400.3999073158648,2239.9080905540422,0,3154.1181246672368,17007.74754249585,11957.096071287511,0,1458.3260701661325,1507.6902067178353,0,0,4847.308149834551,0,44087.69280631001
432,817.9300790595925,634.5076296538701,1843.6012757839828,101.66425206975386,608.396334371894,3946.408709023294,2020.3329573887431,0,585.5839258569681,2297.684806475637,1297.9244318505723,431.42227221800795,13215.99636307428,0,27801.4530368266
433,2999.680651286863,948.8426233552703,835.7297255686284,0,2946.2569881737777,22154.734143849233,6844.560378156603,0,1316.1837908461173,856.0474043981646,702.7516633296275,230.85423474194135,10485.352213798436,0,50320.9938175046
434,346.2083376975229,3549.220330997491,3507.681387288796,2996.2646632155465,6920.629955947115,26338.23346971572,9682.949941509583,0,2756.9935839563104,1432.0999548075824,0,254.1485820228144,16775.56730863403,0,74559.9975157925
435,0,972.1651341721741,3697.144911815179,2927.1059099928416,2297.6955603497236,26632.85056790508,10517.234356584337,0,2483.3173989430793,1906.7123045899364,0,785.3830689999936,22414.98896912007,0,74634.59818247234
436,1911.4807262027057,1129.7381286153689,2417.1565760892017,1138.110292073838,3876.1849497993217,23320.67984355033,12645.80943356426,0,2821.2453609630397,2812.6478835759344,208.17925594856263,884.8324081271976,14635.328795219872,0,67801.3936537296
437,171.99739325106614,1472.7147268152366,3293.5472488352266,475.955229549886,4552.011403213306,23598.0271302719,4715.025885499037,0,3601.369880335047,3698.03047874976,0,785.3830689999936,20618.347919284628,0,66982.41036480507
438,2813.3584472648836,3496.7266375149843,7668.55192735522,11587.818546197555,7095.57655530541,57093.650005100506,24800.990980608676,0,4101.402051277462,8569.964185987588,140.67483983807307,653.9781733852562,35843.82050324403,5461.7890748883565,169328.30192796816
439,3396.860872088258,1078.6190120564677,8175.738415807136,899.0975155403105,6900.6196972018515,67369.31259250756,27632.30820039837,0,5991.78825947956,4491.696330459502,2368.5244235312657,0,54649.829143899166,0,182954.3944629692
440,1414.1014461883638,3205.517491278963,11682.395499972725,3801.444190658051,7494.3651215644095,19656.362550287617,9111.678240390076,0,9155.619864196731,9016.41834913912,1593.86806569476,254.1485820228144,71454.3715858099,0,147840.2909872038
441,60.266482259813294,318.6028922609207,93.96238857290544,250.38799391576632,540.2774610170414,370.3734979762218,139.8508838084231,0,23.38595238859716,307.6388913240686,0,67.28197982692033,656.8540728617086,143.76902500604692,2972.651521218433
442,968.686347011091,3801.183936759925,8649.881338080044,9473.202919733909,8078.085699178256,31538.372916243658,5998.515282445684,0,1965.819187662683,6957.762791890539,0,887.0895672470652,18293.69541597706,99.95265687831163,96712.2480591083
443,3933.5078231184966,11700.009220855653,15832.498118820387,5177.775377228762,15152.666584393945,77285.1162823066,19066.82964448608,0,5389.948082930236,13039.062749658544,868.4966308911108,3010.464402951109,58716.91332319023,3050.3803462527917,232223.6685870842
444,3732.3648362309536,13820.279882907347,21648.82219805709,4501.8128615421265,7969.52390500308,23584.783822173144,7486.645944833352,0,6019.903349058667,8163.112324567292,1269.2245493441455,4166.09216799263,58475.763122627555,1373.6446680377842,162211.97363237516
445,4483.537490139225,2742.7927283625186,6426.895821153092,767.5789155960266,10919.957718836788,24334.520954919644,5875.688792770978,0,2477.05640037813,3604.090472911285,0,0,32404.54593368756,0,94036.66522875546
446,0,4605.435284419813,1823.4409157717396,1583.5834287368475,3314.721132274223,3871.053398463365,1249.8931627928323,0,268.9627656964957,957.4098669068767,0,0,3771.4104160659895,0,21445.910371128182
447,3324.839776676434,10308.906605006498,18298.479373853206,2267.6041494453475,20911.07964164168,33497.95326400576,15391.027523835626,0,2952.6059840578546,2264.4554455040447,0,0,29457.63596183907,117.49414395513448,138792.08186982083
448,1181.920722817263,1534.910728075472,1887.0680405679936,2279.628060693878,3692.3986126001287,7504.855647911066,2973.240986264277,0,173.57902162529132,205.57044794563492,0,0,4084.5250773492294,0,25517.697345850225
449,476.0409120592667,407.41821297600274,2733.169821702078,872.4631075003912,2463.744472721235,4139.195150268223,1212.8372811973447,0,283.02965792153265,119.91709271711863,0,0,2295.1485299011247,435.37825335409354,15438.342492318408
450,139.13996270536566,1337.4431979062638,801.37325992347985,940.2873778838624,1743.8252528570315,1358.4629680755306,118.72263186590123,0,0,2947.154281833608,1335.7807466410736,499.439337274601,5846.90878250601,0,17068.53779947274
451,942.5701600148922,4317.336692156985,3431.0984298593685,1589.1828450516302,11330.159443689625,7942.559280935782,38.27914160609871,0,265.16519871517306,4228.052606683195,0,327.69909680487575,22819.282985090533,0,57231.38588060812
452,1052.2341733688793,38.005720512403926,17513.86794520914,8014.735205937475,12971.988802771635,59703.60282636271,20536.654515823306,0,7020.952509379257,3391.746694317398,0,1613.3751283290164,53068.83314276017,594.2351645331944,185520.2318293047
453,1048.2009662943694,0,5160.319247242562,3940.060509916024,5112.140048586507,26730.213498639034,10115.472412838662,0,2096.8805980399866,8209.31470316726,0,0,46926.09137471372,683.0777396638721,110021.771099102
454,1443.3715527535082,2117.7082437636673,13372.618727488483,1501.9662046259907,1409.8180501084971,45501.71728045578,23443.45720094512,0,5525.053022421625,2982.486104196289,216.57352446812325,438.6778196743878,12122.50440708444,0,110075.95213798592
455,2211.8261324478544,838.8630444363915,15739.761132701333,368.7113752454578,5684.650220975333,48356.94392636463,21117.464306102513,0,5034.696433402486,4942.379118108104,537.5677569745077,438.6778196743878,16513.664372302967,0,121785.20563873598
456,2443.4499132128212,3008.044318891745,29236.07648245424,2522.61413475707,8985.620756795113,76533.48703260873,31379.34652197098,0,21648.701180779903,11568.19826944812,855.3729586863116,174.73715911379475,38642.87971593097,207.98620172033495,227206.5146463699
457,1797.1649192045816,313.3295724259938,24220.17959138184,1532.1499164891486,25877.4308158162,61012.6115333701,26518.6476387922,0,12013.53710761422,11352.155574476445,2444.8772902209625,2517.643731027402,40112.63303600308,0,209712.36072682167
458,1273.9981380656163,20.39599503174176,18736.03351587968,5288.234529785805,8102.747237700406,47219.863438175475,22640.18614563069,0,9411.627267982081,11280.836703575447,306.6807290547856,0,46544.00862922736,159.68214054877382,170984.29447065748
459,0,0,10597.489051007677,579.2860146263872,7987.095187212565,12627.026210951868,4769.572436024433,0,0,3957.217386422609,0,0,15136.333241391292,349.0278432433761,56003.04737088017
460,0,0,7596.504642919269,0,4071.7438474545975,4384.416521532824,642.8596043906712,0,795.7082329541713,752.2278917191156,302.9802925181031,770.8879972925565,3789.3458650928055,0,23106.674895874112
461,0,0,1876.6247436478525,0,0,774.0949138762613,0,0,0,537.5677569745077,0,0,0,0,3188.2874144986217
462,2772.516599975249,0,27488.96451240036,6449.846820789312,16780.418393742075,37049.57835694585,19211.45455608514,0,3535.939532313564,7580.219373053981,3196.0752755005124,3403.845801473788,62801.39550045686,537.5795497907603,190807.83427252783
463,7301.668153394488,738.4764689416764,16777.649253961787,0,14443.032935450516,47696.539853241455,18250.065364333354,0,10054.813505422508,4232.303161253925,633.3864006088925,6609.164109604933,48756.57801146765,0,175493.67721768122
464,635.2647792075355,801.4817935580878,10689.928868564071,414.140049341976,3595.785247598537,28363.76672974927,13048.398850839492,0,711.8914867846281,8464.931685951857,1011.6243130102874,0,64457.84598714527,0,132195.05979175106
465,2226.1739720708933,0,20464.16685598685,520.9415932668481,6861.550079512943,27430.173197824664,10071.772337087705,0,4241.322805605159,8784.328918576452,1636.984543935576,10442.653711170547,74584.09333310513,683.0777396638721,167947.2390878065
466,1807.733983456788,573.667105471451,5857.301146555517,0,6022.592668618759,18990.126095502124,9381.28191876075,0,5870.165664903304,6130.530205737936,2735.7809025895303,1116.8542378222105,44911.159566765506,0,103397.19349618384
467,2753.669444396024,0,10090.164482158096,0,4921.091318579202,26175.718984031693,7234.198151841741,0,1514.7173075269543,3040.1270994290685,321.86779518022666,5702.719300018595,35179.15053664653,0,96933.42441980804
468,11247.294805547826,0,18208.721350245218,168.5317685924142,9330.476587557405,35425.31113710332,21910.95205618512,3503.5845794570146,3594.9869423494183,4972.993585981752,0,1837.3786233947912,22388.85642046534,0,132589.08785687957
469,5519.6590713480655,0,4567.174272215663,1414.25819675562,6918.242339458823,7391.184322541949,7792.031564408881,344.3411261665852,962.083916513896,2242.1798112163506,656.0077819293742,0,13604.123282403034,83.38899862771652,51494.67468358597
470,7288.148676189538,0,6473.792402960368,1318.61831154015,11921.351115424017,21615.20782540401,16896.186755747553,0,297.82100209408657,3184.0832954200255,446.72653086175967,876.8448841912907,41494.03603621678,0,111812.81683604952
471,5914.503031048477,278.1563542463826,4741.399629738572,0,6606.590814849502,5851.967213039534,5081.891427075629,0,674.9196091207159,6138.205723870453,297.82100209408657,0,24103.23656291876,0,59688.691368002066
472,4588.335920023159,0,7564.7939363643745,0,4125.827688663746,9551.405286023777,3573.8195966994444,0,1472.8814771227842,3490.033466598391,297.82100209408657,0,36222.720897024905,0,70887.63927061466
473,12092.747712968156,0,10761.64418295996,1184.561641135761,17536.807583947313,29733.463142378252,21461.386408434875,0,2642.4665308763065,9130.96865694481,2885.537842956724,0,81855.56368117603,132.88898781846146,189418.0363715971
474,6034.588342595887,0,9884.592144306467,3605.211351461925,7633.123058960472,20241.39930074737,7577.397878712952,0,240.59556717968383,5085.510637905439,1371.690872356928,2559.3823934199904,26310.565480962185,132.88898781846146,90676.9460164279
475,109.10424475874598,0,2951.671764602115,381.6226096664494,2764.985716963661,5023.934704126206,2277.81390055435,0,240.59556717968383,1230.755766096269,0,194.16879278895573,9136.188650531203,0,24310.84171726764
476,16516.292659945135,0,18893.62493952361,1443.0053873231093,18755.329038180716,24839.93959799945,5096.291027931348,0,647.4112443564022,9119.50063706396,1719.5502979800524,0,83806.4464722094,0,180837.39130251313
477,64.76620817158533,0,195.58014119706073,0,2151.6783299382864,938.449006282986,696.0613458925949,0,0,150.44202002223886,0,0,560.7558463431222,0,4757.732897847874
478,354.05113212995576,0,821.9866983185816,0,3424.835699626185,1976.950074073892,535.5338370236683,0,0,1100.283463910668,0,0,1360.4133330284656,0,9574.054238111412
479,184.23964591759344,0,912.479020326639,0,3649.8448102563766,4651.661512646608,1041.5308818213182,92.57708890658027,0,789.3849043172144,0,0,7281.284524843805,0,18603.002389036137
480,2628.7358672138057,0,13079.829030701969,57.88159636005557,8189.877439305672,13821.184828178702,246.47620509898013,335.9082396652734,0,4254.55632018112,148.83839064014288,1360.6173712462382,12795.362773612504,0,56919.268062204465
481,991.8908865623735,343.62286872943565,5528.018674734445,381.6226096664494,5072.071255868582,4558.677318947627,2101.0776555039147,197.7620445358814,408.3901327138177,373.4071381584008,0,0,6689.165724091721,0,26645.70630951264
482,61.860956109809386,0,1260.841173673939,116.45225934344512,1461.0838532112325,689.3366964577096,932.2697287214464,222.6374259992141,69.44151857927349,334.0052813564478,0,0,1477.4907474674094,0,6625.419640919925
483,441.0493655148359,0,2789.4102218657526,372.8051828897785,5424.00257868468,6551.095625663265,2533.805828430899,531.7721424347,373.14247310222675,2091.6744994208293,0,0,11598.527488314556,0,32707.285406321495
484,,,,,,,,,,,,,,,
485,,,,,,,,,,,,,,,
486,7418.145140894152,18527.977083805723,19697.967959922786,278.12185944618847,19017.723136827193,47544.22570800892,16460.450587427375,6.832116344086896,12400.787640776902,10494.156398450485,0,0,67537.57649580484,0,219383.96412770855
487,3268.206888750426,4074.3359495746554,10430.060500667572,1749.0706696845127,5323.670267104897,39652.578179519434,16998.061531059357,0,6499.695489338569,6648.398116593541,797.9221390496923,196.79533841389787,28683.67352541534,477.571318760188,124800.03991393208
488,3463.749066108997,5356.720833699386,12587.772005276824,1320.6744158959868,0,37835.88346297011,7778.451762739973,0,969.87864690435,2915.229916735778,0,0,4480.677864506676,99.95265687831163,76808.99063171634
489,29.15643970138315,0,1741.280808196776,0,0,2052.704068727749,453.1688700628096,0,344.2543725771473,0,0,0,729.2464333772981,0,5349.8109926431625
490,3209.479994031678,1133.9059308015414,5162.943903752637,0,4144.446717775616,17001.90186889379,10760.275200714408,0,1040.158523743357,1541.5996053463427,0,140.91736387319568,24569.928133174843,0,68705.55724210734
491,1287.30914028815,7469.776576975498,8576.349087775572,3026.2535288217086,7257.4401284609985,12578.229702744751,8906.245414232206,0,220.19687448896576,2824.4049164603516,221.3016771283824,0,29398.955406635472,0,81766.46245401201
492,1159.5404542809388,3141.1177433595403,4274.838766457573,964.7835811973437,12155.071505706965,10487.777043612918,5403.5743650282475,0,976.4301055765619,489.6087345413827,400.21637270730287,1398.0160531398485,7043.739591497281,0,47894.71431710592
493,203.38384012478065,833.7797109010743,1977.4973492598692,1207.222347510684,971.1801827517432,3876.1927388977706,759.0966624193248,0,34.774544801329185,1040.0644898829803,0,196.79533841389787,2051.6625713047406,0,13151.649776268194
494,1584.7259662554934,7412.7281524857235,12455.399066007016,442.4821447430284,8820.7990782113975,21021.132672245927,7000.731284221807,0,7566.32278284759,5942.432999945746,1176.984294219362,0,64333.740510096366,0,137757.47895127925
495,5129.004701923339,12922.985242206636,16556.886654622776,1404.4651120494304,3502.6240089679777,22003.197637531157,16669.61290928665,0,7938.244461100192,2994.7520985007413,442.4821447430284,0,39692.25503239128,0,129256.51000332326
496,3303.275007909533,5215.956146603219,8195.70116497809,0,4759.531526104765,13755.536713851818,1896.1691397980435,0,8074.6745972569715,11606.683958590258,0,0,29504.165440945213,0,86311.69369603784
497,2668.321631036343,1450.9373290548065,3101.0287521196137,892.6703902731538,2425.2492921550956,16534.363971615465,6225.619755893341,0,1725.406316687482,383.4229422584093,0,3239.064397670573,19962.351091272772,0,58608.43587003703
498,265.2334334975202,624.487020293886,3966.134356953264,0,2678.1010510140027,17145.340095069972,6785.0520444781905,0,959.1731979096024,1855.475107420507,329.0776177757939,3305.656782954563,28623.13605626614,0,66536.8667636334
499,1248.1898507312671,14414.085925035464,24235.7424762268,0,1934.284180749333,23550.57004111865,5894.795020878325,663.8589653689723,3463.7269735293994,2421.6904880610255,323.2558296601399,33.891603625894625,10267.794778787658,0,88451.8861337729
500,629.3355746413506,2713.501458501735,12292.77551175972,824.1002769522845,5247.145379295949,29357.37479374282,6794.977218552949,84.7899661541056,718.9601344843882,956.6047410215094,0,33.891603625894625,10930.715171685764,0,70584.17183041846
501,2331.945315371885,0,6485.055644759433,0,9448.54503087526,24297.58970191711,5645.667723877711,0,2566.759116381729,1647.9511717635878,549.3642953148958,0,9952.732366203383,0,62925.610366464985
502,2636.1582994215487,4599.367703033556,13446.129227398636,0,8642.875052046305,33991.81216735509,22035.356459122304,84.7899661541056,3391.224482325718,3866.608461335929,799.2078299081969,5644.108445014806,14302.111480767282,0,113439.74957388338
503,3128.0200493621487,236.33913904509657,6664.700504177135,0,3264.4483718072615,6927.701889691741,1823.168188724801,0,1423.3491171231087,2816.91243803661,101.4370257095504,0,15484.382697411776,503.61292898802526,42374.07235007725
504,1709.2777284016634,2954.827255795621,14528.798192281252,0,8389.483270948402,10876.685817356672,2185.9674900772943,1488.225358906234,0,2547.202456272391,0,0,47465.02486839624,0,92145.49243843576
505,2910.880837304474,8098.160974735114,12171.157830295348,0,17084.82809272287,26483.30845454743,9057.238422773087,0,2387.8315402700073,3486.699741382263,0,0,42151.425246502215,0,123831.53114053272
506,2122.7361480145582,5728.113149268784,14469.818245197495,497.4907186215378,4105.104652474982,18484.9110294484,10146.512061497771,0,286.5910480257278,3937.9307166611256,0,1282.3754569754662,42580.2382237804,477.571318760188,104119.39276872648
507,624.0153522459841,979.1791448322872,2936.3959384768377,124.97122214898324,1339.251024663268,7078.262845329261,2297.2524925304533,66.28311016003077,139.00061536723877,136.21504616876263,123.50608715297214,1183.9978150193165,4216.825736731755,44.176131535839026,21289.33256236299
508,2859.023291495383,6091.5423303597,6752.407333839895,499.20125532215184,406.0516459380044,6124.750098099752,702.6710463584183,0,515.4914228561762,1020.5709161077692,0,479.5386958385063,7018.40433721711,0,32469.65237343291
509,2408.2755196060157,3532.7704776786713,19131.632367448852,923.8141284758667,14669.944518714146,20834.967275320338,12376.886272883352,0,1537.342149880788,3221.762089395181,773.1601002269792,1337.6996591133006,36064.01741934106,332.68939223213033,117144.96137031676
510,1103.6884571935536,790.5181793709705,11979.367695339735,638.6452458738582,11113.332980216856,10060.24391828702,4883.624473379001,0,832.1539572807965,2689.4834626279608,521.1529229662309,1072.8973836667756,14712.295292206403,0,60397.40396840914
511,703.0161190065744,3929.3775841651936,13254.06928732104,0,5504.646397888133,15365.38985992177,3718.122252066876,143.177566592264,3388.3755407836634,1657.8081783442717,542.4637590386851,0,17513.340851516477,364.69452127010334,66084.48191791511
512,1565.4368090406838,1874.3408483463968,11723.901429895468,2143.814277857673,2566.6974526445915,9749.714348373202,775.3198778812892,0,182.3472606350517,1315.2171598568789,509.4136994475811,635.9183232970181,13150.553288591353,0,46192.674775867155
513,752.9632803262672,1422.724908399216,1361.7486191250025,746.6812333672408,923.0716151835861,7013.922638347337,2135.608849994313,0,571.1217476067636,2949.6663654233266,0,1154.76474751544,6552.1753546684295,99.95265687831163,25684.402016835225
514,543.5315332888807,14960.389821867982,2756.867116328711,1029.9202983795367,6726.619422159422,29365.023424946627,20696.552000082604,0,3432.7953790575175,7508.826206186269,0,1154.76474751544,33350.18226428724,0,121525.47221410008
515,133.33902398806578,782.666822821166,388.3374296516356,108.41018081357082,609.712924605569,2796.6135814884915,1208.9198349798462,0,589.6304901575754,0,0,0,4813.817007428057,0,11431.447295933986
516,1212.4160453830527,0,5099.45046382085,0,7367.606834690873,30462.34179210379,10917.266052691357,0,1907.06628780452,2176.4386866607506,731.6901114420247,0,8128.286807480803,624.8588010836578,68627.42188316167
517,972.7579165651736,0,4232.60639349164,383.4229422584093,5910.883067101336,20882.49738943392,5352.012559188779,0,1918.9198592980931,7007.679652606484,376.0711598906039,1026.7698117433258,9669.880446465371,1661.571961963873,59395.07316000696
518,3266.8068311503303,668.4326692865869,20774.42910243436,3183.460479195666,13299.26991445762,41382.79506249042,27528.89906929261,0,5702.490603735165,11587.507295171925,1277.3471983801855,2933.8851664279387,43435.63930818632,2242.254631511692,177283.21733172098
519,977.7668004158303,0,512.458992803144,21.371882297705213,1732.4195425233056,496.2283920998434,290.38927901599624,0,0,199.30686287498153,288.3798065302201,420.4043990643756,4041.282338007255,627.9396469838913,9607.947942616545
520,0,0,0,0,0,0,0,0,0,0,0,0,991.4901283391797,0,991.4901283391797
521,0,0,4534.975503115787,686.6893698539676,4682.301797732838,18153.339787372028,3560.4149464367247,0,1020.2020116917658,983.1928401935843,0,0,6527.985481060073,3851.1054722455456,44000.20720970231
522,0,0,1724.8675222411307,2120.0676623217387,8077.468362160357,23923.123872887983,4193.9366598213865,3503.5845794570146,2400.552373618936,5495.495242831252,399.425557084133,0,33644.54294742978,0,85483.06477985358
523,0,204.07736233095065,475.4206993009616,0,137.36599349700668,5112.102030284586,2000.840671428768,0,0,277.01919097531834,0,0,0,0,8206.82594781759
524,3938.5340448936618,15715.868237904877,5023.716425982113,1260.6710918465587,7436.974971336272,25171.032660060275,10291.921430801676,504.0017656347576,17472.39919051071,2054.2061693059995,0,0,69430.37264636847,0,158299.69863464517
525,6333.894819585239,15456.78063648468,13442.939990978111,5657.297746788996,22913.67235688212,32240.144308199728,9917.014341844686,0,6465.669895040036,5896.173451209345,0,0,73044.94901744896,0,191368.53656446165
526,724.0325808898925,2571.406197067221,24164.15551664033,5754.0955732749535,12695.95015360078,84278.67737814078,32367.20119977932,429.8181412795397,5206.755214585029,5396.525145981403,0,140.91736387319568,53023.79821106648,229.0531394827935,226982.385815662
527,336.25669669130997,1071.9797116454895,525.5513925165931,741.3923778973844,4802.27779808775,5158.080224006967,2402.99252874851,0,0,172.8263241960175,249.84353459330123,0,14979.923822673833,0,30441.124411057157
