work_zone,agriculture_jobs,construction,industry,commerce,freight_transport_services,passenger_transport_services,credit_financial_services,personal_services,food_services,health,education,specialized_services,public_administration,other,total
416,1132.9703703460573,1254.164163651482,0,471.634909069765,0,0,0,215.709633435582,1686.8434415246688,217.838502475413,495.474067001877,1017.1943333515848,253.796406594352,478.966450702525,7224.592278153305
417,0,0,0,0,221.259522837613,0,0,0,0,0,0,0,0,0,221.259522837613
418,461.31327630421697,892.947093503426,137.875115215893,1002.651913310109,563.378539339789,0,0,859.1004596430683,0,247.8729601560896,161.647237327572,434.121457544048,198.9554913708663,1564.6015708977195,6524.465114612798
419,0,86.2660412242162,0,0,0,0,0,0,0,0,0,0,0,0,86.2660412242162
420,430.42717812400184,336.7826778308433,95.6146143611753,923.830360320241,0,0,0,75.5290661362236,396.47083326443897,0,314.4662459548426,183.7879511688192,483.912680011909,1546.9184873351803,4787.740094507675
421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,359.92156289215905,838.221776372336,2168.80174226909,2798.234915265664,874.9511049285043,0,123.89174769685,357.113807205211,449.89027143623423,761.8114480852009,1325.2080084530514,460.5019498162792,1403.635548947846,2267.689672782452,14189.873556150877
423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,0,1484.315790475208,1060.8545814578167,6316.345983361009,604.3960379891109,719.851893494113,1230.248911146708,1050.2972732401604,894.4131678810065,3660.5442521345526,1075.8852706706975,1957.1656943886928,0,4295.060653442996,24349.37950968207
425,0,1066.41498775662,1133.912029173737,3776.085222471731,647.12809516511,259.399752042101,200.276679264654,1379.938273106363,1453.1827486612367,0,3452.012663425605,4497.335261689973,1018.473336312694,1987.163394973394,20871.32244404322
426,25.6000408358019,218.849587109014,529.9786212717302,2687.989592339967,0,430.8372300148879,0,0,332.942456039211,853.6564352506091,1124.9657769829475,1431.837087297138,664.847081945725,1074.08653142424,9375.590440511272
427,0,0,1020.203364377302,3831.9345477165434,36.0888660129541,79.1195742609956,115.613088314623,1484.1094661048553,229.705225968462,902.3819349139026,282.9366160694247,1941.0682390719287,507.0570160274538,1703.4548237180632,12133.672762556507
428,0,546.1265352037428,19845.615727920373,6016.183622945195,0,167.531484205915,1343.802726190098,510.1853445535356,169.3899729435187,1735.8816121410048,737.464348695282,4530.59823874955,622.299068278933,7894.0543901013825,44119.133071928525
429,0,2445.1204711820183,3801.9872156550537,29279.567520148576,1607.28137899597,1311.4531607244865,1554.4263442140289,5588.453242882211,3839.4236009585698,20770.71064552751,6391.119196789458,10417.846408541858,9444.547893485713,12849.64106681594,109301.57814592138
430,0,174.453990602727,530.015520540246,2377.2201185312792,0,394.509031509512,1470.930324111304,362.810074532485,985.5218587413868,806.1751798856512,963.395431092264,3129.207994435188,0,1049.309530252116,12243.54905423416
431,0,0,558.13230612797,826.8075301525929,223.321005243337,0,0,0,440.665508432574,300.752944875488,1369.5114650142548,3621.04526149205,486.909633455172,168.852921133353,7995.998575926794
432,0,95.6785541018159,0,1320.039019318594,457.61063409457006,0,0,527.5323994060109,309.647765137695,758.990774311816,0,483.53950135722,0,561.5453874804531,4514.584035208175
433,0,1622.0294230026614,1274.2898571733322,2373.460536011865,1577.165243903106,0,981.720704906763,861.371219739555,119.09040141835,2798.800352134005,0,3333.6390306583726,194.123862920647,5659.956204957347,20795.646836826003
434,0,36.9970223118046,3212.4914366821195,6583.845770958611,791.5216277606659,0,463.077689780696,587.61572690942,425.231622304723,106.029012758221,1241.334172755762,3400.27799609786,0,8059.412179472712,24907.83425779259
435,0,1314.9996432532096,2755.70535610145,4446.944872034535,0,391.872842259923,0,612.368402485901,411.63650224397003,1346.5113630108935,934.7361246391441,4011.9201110160393,0,1340.4443930487748,17567.139610093844
436,0,2450.656404662497,6080.090281909126,4785.531314665561,0,0,0,3653.6769993704297,198.792656928755,1508.350045501046,1204.097062571579,3127.6253147853567,0,2472.124495189174,25480.94457558353
437,0,10.1701536636632,3152.850892947103,5194.00526324656,762.3899233902209,36.9970223118046,762.45289739086,2787.7099691396315,3716.5385994135727,322.761682649848,669.4357459307153,601.285433877862,190.266221872501,1173.267280756612,19380.13108659096
438,0,3115.094310882687,11094.605044130769,11147.311668412032,679.471852152805,1456.430785605968,1156.6928274672,5224.967566375051,3523.494803292062,1328.519992246854,516.404512892925,3193.729415470411,897.070150536464,6620.321497245583,49954.11442671081
439,0,389.833001773502,357.769010907282,11003.55849412718,0,1423.8041700362648,897.070150536464,1694.9154319933166,2160.301983242682,2622.762928286203,3079.154571637784,9054.302014032452,409.774743166898,5851.279320050073,38944.525819790106
440,0,3574.458151132133,1965.0034168677043,5452.208003766333,1053.214458640282,996.740031837998,0,2225.540805241306,1167.9550998324287,3108.955304289512,632.4029759443506,159.305639440905,232.207971027809,2543.2750648001524,23111.266922820916
441,0,56.68925136606301,167.425124722705,90.331753119626,0,30.4274576022319,0,0,46.1598362488404,15.7323786466085,229.27288077329308,23.9985971694776,0,1335.281854826478,1995.3191344753236
442,0,111.552040574101,21961.367436274944,3605.3561409756926,7605.270525603918,842.453555207004,72.37778328874988,1111.759675582822,114.259140547521,286.364643906069,1134.638594545768,1781.46511739643,0,2452.3395845694927,41079.2042384725
443,0,1978.483897124171,5733.862386751447,19921.69320184226,620.542448300287,798.856156282948,1302.533382699814,2828.213282434681,850.5259780946119,5478.882079582781,5901.060217591392,6573.530927189769,2662.698160558129,6385.477907755704,61036.36002620801
444,0,2414.9918454713243,2056.935600736522,5557.236878459305,873.532328086678,2126.6977753139427,0,4636.484960001982,1707.593043452226,0,2654.3477581779507,3804.6491875538345,270.21602709215,4980.5353769084795,31083.220781254393
445,0,1703.2348347010227,0,3789.5265805718145,555.113102288814,379.748615760882,0,0,0,0,1319.921976549193,2459.320035615491,0,2003.719529848716,12210.584675335933
446,0,220.080257398433,0,1328.865567715387,0,0,0,731.521884656242,0,0,366.717894343076,1008.33094744109,0,0,3655.516551554227
447,0,1205.231436517096,10263.239346925013,13690.296606086082,0,1912.491379348908,99.4664346803498,5948.6118218673355,1435.3901850061968,4505.201601912292,2797.419536461611,1814.5834349672464,225.4368485709098,1470.044686628514,45367.41331897155
448,0,0,3085.578466244106,1317.8964731061171,118.772104525385,99.4664346803498,0,248.1887032081765,0,248.1436322785355,193.14075233245015,244.742518415945,0,208.82763870123568,5764.756723492302
449,63.3303578448188,148.44395071759502,795.6541412107033,898.4958676325471,564.345227631787,0,121.776896292239,455.6575115741901,365.188939557677,102.899659785057,183.1692966678485,214.8244615266837,0,0,3913.786310441146
450,114.017744252873,32.405783045977,100.099425287356,424.51207580733455,0,203.1081537356316,0,91.7845853858785,290.96081776819904,0,168.411717752235,826.1170577905493,0,508.26237265845253,2759.6797334844864
451,0,566.8928161946085,2431.0100610566906,4426.394546146158,178.8070402298851,0,0,486.115050087083,590.755991234642,56.6846264367816,325.72096637449783,2028.6386161466671,283.97137206257,1020.893403430342,12395.884489399925
452,0,176.747579131144,26034.32656310802,9211.622921134818,1730.1164609613782,2402.6164743926483,614.088798671984,1547.4489984376075,330.26065649802,1770.4576276035002,3480.786471726755,7703.757583826131,1407.756934046895,3874.7311849461,60284.71825448501
453,0,221.043291861312,13694.639403097106,5035.2655505930215,756.9595027613169,697.756986281758,358.662781902815,614.8785059765299,1663.3278138878632,2568.686653137528,2164.499962846534,5780.022696112906,497.6486820995653,2011.94560335325,36065.337433911496
454,0,585.1685730069071,2989.7466629433297,9041.570339028538,0,232.70703695474,1186.656264138944,1891.03073449407,622.755074617178,2697.287445434619,3627.835923046037,5043.266553089201,216.7832686815468,3624.05427765175,31758.862153086862
455,0,1523.7820356350046,3692.711593644653,8717.333527188495,1519.1704881238493,932.0494795846861,1368.4521221383154,2991.7437251146516,0,4182.883483477949,2498.0628273634507,10168.907338667696,748.4695319446276,6595.486388876212,44939.052541759585
456,0,601.9435839217849,5013.142466199239,10376.005516665831,474.15509118865697,1661.893964898655,2035.2284693200147,2188.8639392497253,6563.9510084744725,9974.197934758176,2434.378913753529,10017.976091858756,3949.348385321397,9241.384123892058,64532.46948950229
457,0,6015.958344076957,4415.0896699179975,7485.8585180845585,0,1774.427489457314,0,1123.6968682302331,974.280980745109,678.149330593875,1184.91343716047,2356.2477144735326,0,10099.752199171908,36108.374551911955
458,0,3725.1660579527834,13176.629006669602,5617.851186443187,6950.521957855824,0,15.7889968698067,1075.913826224911,663.44080545828,4283.435484989821,2302.631735454819,2970.1112910649645,0,5573.234527315811,46354.72487629982
459,0,499.128260994146,2204.6143828670506,668.694458997628,659.40278562956,1527.065172955914,0,0,0,0,513.662254740797,2071.933489906337,822.6666140650291,3238.919148982782,12206.086569139245
460,0,1914.955660647938,112.069047024846,128.246261731533,0,246.580608997035,0,0,843.1225452558122,0,373.609592770242,0,245.716651932644,408.9453293035762,4273.245697663626
461,0,0,52.6592467456626,286.57895818107,0,0,0,0,0,0,0,0,0,38.6424902697491,377.88069519648167
462,0,2127.700621891429,12778.893454055344,5220.532959655721,3072.315291738695,964.006739833553,0,0,1371.102127442821,817.272914072546,906.5121772980133,1124.533030255876,270.01335795783,8769.05607556445,37421.938749766276
463,0,3284.14811302637,4997.9973994915545,13953.459908541328,2895.828218206397,619.022956991996,780.3468838117393,3470.040478733139,1683.7852343183808,11164.326087674111,3309.3457571364024,3512.161041270855,2518.882086457032,6375.581368781632,58564.92553444094
464,0,1955.79958026097,11744.249844793554,9227.983984314604,1192.6104507642858,0,784.98763934336,2358.400582327054,0,1398.408561834312,1178.305858165053,3592.7591083506513,0,4323.99684074344,37757.50245089728
465,0,3122.298625072279,16211.055577476593,5965.593626739357,1338.377306577841,979.1495483727899,0,0,0,606.5095731153933,1115.8937289322523,42.4810953506843,0,2089.228313294095,31470.58739493128
466,0,1562.588469604526,8940.435452086516,3856.292819117079,577.020988562932,0,0,248.734090569339,0,1602.5488750505183,0,1323.084194912117,578.269734020292,2231.580121654359,20920.554745577676
467,0,1071.33129525129,7115.045462723282,3540.3000806326113,583.795293586666,1081.91673240022,0,751.162580676609,400.804171413257,1384.371102739021,432.87623071488093,583.795293586666,0,4199.933388055677,21145.33163178018
468,0,1837.230461219047,2463.077599112825,5787.9882344845955,681.913067694279,0,0,1100.884518660688,141.896143976888,4234.46892371236,5214.932989293299,3210.799086241449,1968.3951393232544,6507.126150650182,33148.712314368866
469,0,2559.5016096993418,3049.1468176289477,3635.270485400451,212.427784207672,882.6152018566968,0,503.934943463927,905.2521813111101,41.2656756597964,446.4195544863299,1004.153288668704,0,1271.7088496246652,14511.696392007643
470,0,2641.40785468461,4475.760613692557,8928.463509480089,1994.0241597763893,0,0,2970.1341070224776,738.448074020059,514.570531118009,2357.031838831991,4053.461915191494,0,4537.957101268974,33211.259705086646
471,0,2109.654526570412,2504.0523124768733,1714.739294976335,0,0,0,1078.78890581973,3141.9856601217393,2004.5404506652408,477.098529638801,291.458929803823,487.100372526808,3696.431475170631,17505.850457770393
472,0,0,291.458929803823,1660.13611682574,1127.76373478129,1398.064800873977,0,1037.16070284307,997.9064618393991,0,502.868593649519,598.115169873679,0,1826.3857522414587,9439.860262731956
473,0,0,3753.99182314994,10608.46777420459,1303.5623495779942,1725.73229852601,164.911302247634,2946.514312658756,0,593.8306907371209,3206.982554534424,0,0,3589.998630382921,27893.99173601939
474,0,1127.168657708762,9833.340072235258,9216.066302915158,2016.963826339172,632.3887299634159,0,122.914447522878,1018.3406678630258,1527.4776614680018,3216.271699948258,1095.6282560787204,2649.467457809909,3532.432665187127,35988.46044503969
475,352.7499155662103,517.258018405198,1535.3977380581573,1427.203050944138,0,406.329507027905,549.10379296142,559.1535919010599,77.8412230842692,0,118.258193319658,237.7478001804235,0,1744.2837692010637,7525.326600649504
476,744.917982854804,6585.327440299935,1749.4770955771187,9557.32945552502,2719.948515368864,887.494425506283,210.063903880121,4918.109435066806,1954.799457366184,7082.322843758051,4886.32921027816,3028.7500439892856,1538.9439680492687,8730.40661204231,54594.22038956221
477,0,66.2860900121626,33.8513303595734,820.463511249451,155.6040062639328,58.5671354050022,0,151.7945692254155,193.933865181776,0,0,484.29666621875094,0,928.1626715747911,2892.9598454908555
478,0,431.2644388479531,614.1264685293639,516.2419507891648,960.1714817477908,0,0,260.7075013970579,0,0,0,201.640242544398,44.6149532698887,1077.55181201975,4106.3188491453675
479,155.97084322084,183.8264984582299,188.4308497978424,1286.5508237169606,316.0493983689479,142.673103424306,129.620377948642,219.3446966227371,408.782929222966,315.157608477187,661.7853504590263,271.2509847837367,578.168752268223,2635.3831387263444,7492.995355495988
480,0,2535.7736448423348,2803.3668602224684,4157.72912715005,876.160517018949,0,95.8441766717726,1429.5591409474723,1139.383738358105,653.4624944331159,813.4303852285722,1891.3040886521735,472.3203021843274,3316.534060773255,20184.86853648259
481,0,486.61127589563,724.122716669405,479.0228256819877,417.491155705921,560.171432543913,0,638.7914698732241,215.342603024264,378.800936182046,108.66163043982,126.410807804607,0,1514.4812999289584,5649.908153749777
482,29.6103238605192,195.5686876474667,0,29.6103238605192,0,99.1677513059154,0,0,0,42.2629622477269,0,188.477061452596,0,179.1582095284075,763.8553199031509
483,0,1819.274953205676,724.6224059978058,2060.771447282858,282.409930725912,92.5315221133423,79.5843521894598,567.407908820301,76.868162694939,492.015305321728,562.8504286024299,259.948900479886,266.110703343168,2430.3839232566165,9714.779944034122
484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,0,6035.785031567509,15398.238232851989,6112.004414857518,4046.056802177651,1005.8998102790196,1574.83820799995,759.423978953215,6316.237825397728,6561.850549841281,2723.124456309697,4599.731946788165,5511.819104035708,12628.37102088968,73273.3813819491
487,0,4460.229356431086,5770.522513700142,4951.5349204953345,1802.782604792218,1540.528116243234,2139.611874557269,588.3827531068033,4590.783761756785,3256.736050647073,2208.311310238425,11127.426329995087,0,8521.65356373415,50958.50315569761
488,862.8710725018628,694.5199238096236,18998.41261478495,14599.55680375704,4083.7837949143695,189.1212919398705,5727.615894695439,720.978086220473,3616.855635670332,5309.585702335029,869.2452579520309,23222.07169700904,553.6112616075959,7973.352081076348,87421.581118274
489,0,835.6261355197,0,3156.578178645339,0,0,1249.7467936306796,0,0,0,626.526366001983,945.055523303549,187.346263156294,700.7368441768018,7701.616104434347
490,0,1823.8468195533544,151.337283552543,2678.3052902496556,369.234085365541,826.602859750749,0,400.073467128138,604.3156208776657,540.7348282243571,295.355815882013,1162.949926884674,446.622823122784,2849.0169421932515,12148.395762784725
491,0,139.380644076881,72.7578342822761,7324.762489336803,1499.871482181145,351.176817853673,0,202.338140788457,368.206041735672,56.4863281041898,2171.5432155205917,588.515078245996,382.5976074488729,4201.949988766889,17359.585668341446
492,0,1105.1425723602881,1036.9503101906098,3750.1476744104966,2129.521028760507,342.438162812807,0,486.160790546517,1862.064546669862,27.433465196906,550.2251457048957,1059.161985545236,0,1510.0533477954707,13859.299029993595
493,573.033811629619,429.83204290626503,1751.7501768618558,1744.159112644504,754.520163728845,0,105.937551028391,0,150.1045108751119,54.578423828776195,1237.5312759893804,101.31786020197691,0,1739.3908549496018,8642.155784644327
494,0,4765.192229496222,2342.1847252094767,5161.099597958144,324.23152331805,728.865508359956,952.101778017775,0,1395.3699225975802,871.3576813180871,1164.260790189513,2212.3071363186277,668.527757553372,7602.012791799189,28187.511442136
495,0,1530.7542275058122,1770.888717054028,7032.777124951409,0,1974.964809058531,0,795.188240069533,2347.675632299506,863.2313253805991,605.545123917517,2419.0264894053744,1919.223994039329,5233.288075134478,26492.563758816115
496,0,3735.4066639614266,1256.877762937911,4759.748869290123,283.677943183385,0,93.1505573246292,2089.8677815517876,660.150050757795,1693.0256349386823,470.6326908889925,1121.305826787382,0,5395.344444395775,21559.18822601789
497,0,296.826115628217,3290.5744900958175,1986.891445407579,210.36809252845,328.223871506828,0,1337.6555804564946,464.799284389145,0,274.684961299904,242.032127660543,0,1745.0029836420613,10177.05895261504
498,0,2036.380493984362,1002.867183034583,3637.4238103773914,292.904561905005,0,0,1287.666619420592,94.837653332578,143.6416053370193,868.1974436808141,3214.0375638545715,0,4526.173568026171,17104.13050295309
499,0,1104.708394745534,4074.427801082989,9721.890894300483,0,3147.403162777114,1315.7243893529117,194.6171271698468,415.62643239620087,12598.01929140108,1704.0244152358978,3647.962789845637,3662.8514546813553,3922.5856236269738,45509.84177661603
500,0,609.3367433746797,605.13827733755,11471.550851370965,1078.7428909760647,546.5879339181014,6537.901682104705,581.5776725148654,2404.9425639112173,2179.564355789614,807.932068408715,5175.77438582215,0,3449.7963323116023,35448.84575784023
501,0,153.614542165617,950.2992531643649,3304.995140180304,0,0,1029.206788566011,1362.119469452628,693.0537471308253,398.764417533681,30.7793954428444,5505.727758684363,419.811591443058,3385.6253959148057,17233.997499678502
502,0,3775.254901216656,1466.4000116290224,7924.041049809624,274.830461715387,1662.27606763335,603.1689017459993,2038.679047509895,1474.1860087227606,1126.3327758853875,3986.3670688543702,7686.3439772970705,2753.126050138894,2990.715476807176,37761.7217989656
503,0,550.093583565675,269.269480732833,2164.161317213021,0,0,0,1269.264490970926,595.103926858574,93.1505573246292,1150.8554389640367,1931.8566582772453,0,2036.8042858875376,10060.559739794478
504,0,0,0,778.8369525830867,0,1145.371392266823,906.629559989829,0,1191.395682815065,562.979690774749,1502.3108875586393,3213.559949236591,1454.5117446314373,3240.711687721913,13996.307547578132
505,0,1498.1272745197268,1209.93611984369,9042.445290404397,306.122878552479,563.560092725383,308.079612245158,3388.86631931942,1006.2458744341392,610.7501929419402,1358.548341181934,2861.055583791088,0,3455.8453218966433,25609.582901855996
506,0,0,3324.2246435128477,4522.530997081487,435.976824987834,2652.345240131153,0,1012.97353733025,0,0,1043.380034546154,1456.3110155350018,150.90546733194,878.2723404619101,15476.92010091858
507,0,258.0838450545826,1103.0448751629,736.98432401886555,2440.3909250263673,2.57509734436627,0,241.20777576843145,130.4866859788879,367.07325024058014,611.5879624489102,1307.703226350416,1063.004535167366,883.3531278578664,9145.49563041954
508,0,590.2660328838654,1953.153860805299,4268.320303769996,423.287386326688,482.17454989677424,400.153397691192,93.1505573246292,701.8415403367707,962.709240005022,626.303208703526,1301.4017104943916,1095.78965836328,1606.9625727252642,14505.5140193267
509,0,3453.1715381615613,0,9519.942853166833,1075.822603728034,1019.209237733868,213.650400510647,1862.4796916407547,1502.7729360766389,1539.437259404132,1362.5810907857365,2519.9758816170265,0,5979.667793920623,30048.711286745856
510,0,834.0653648439329,1245.8032179318218,4025.5723850859417,306.24826289714576,564.2568015170241,0,355.5657272844,707.834879633303,0,893.3728804159441,2197.838791058349,0,3461.8602802126043,14592.418590880468
511,0,1559.6055816531093,400.350666252879,3834.3512068338423,154.368815998378,948.418682920847,0,839.559010084032,936.976395079546,568.257521279645,488.524601750573,1265.277720594739,0,6326.375795879478,17322.065998327067
512,0,0,6282.261302967944,4116.120617481391,2338.115218557883,1055.422270539063,0,754.4533884808844,178.02686849037,241.776695889956,844.0189642474489,895.7040612962262,0,1659.7863681385436,18365.685756089708
513,0,308.3799351231752,6260.211131404517,702.4060879376052,2406.9188835613427,0,0,262.79180264742126,733.820573836812,163.142852767599,0,1158.398076922302,520.9080040824954,1257.9050911698444,13774.882439453117
514,81.8394217013464,7516.268033228158,3139.340356504033,2512.268086837218,932.970013688835,304.7728067060344,1430.19617875417,1097.66455923275,1538.272188801261,0,1059.1615186521674,512.6657014678133,39.9055150467728,5224.643789612092,25389.96817023265
515,0,50.8393570542639,0,143.1117652056085,63.6342688697948,82.5884334475893,0,0,280.1560492444351,0,0,363.18019204528053,0,558.237175586845,1541.747241453817
516,189.078958551851,1039.6170320102185,5047.499951768806,9816.386876805524,1427.5702476909391,2279.591077364628,1602.3689570659508,1939.6083985544951,541.336088642365,2487.182348536833,5159.7435129201685,1850.6012303146856,537.900653579021,7837.625838248099,41756.111172053585
517,0,498.560127690035,11573.053213659376,3227.665953240172,985.1791810603285,205.78889243841,0,557.3398248701919,926.888807900618,2101.989011994914,853.8628458102249,1508.4990927302324,0,4022.154603349733,26460.98155474423
518,1776.5066478235933,4014.87775774536,8065.697767503248,11199.422040905822,382.82743943262307,1804.481755302405,0,836.7408388656821,3633.242560982326,1730.7330558654735,3188.6952965038267,1310.6000962621492,3871.8922960045265,11834.833407154269,53650.5509603513
519,100.610821473862,508.82710333675607,0,100.610821473862,0,132.897938095909,0,0,0,0,0,0,0,1359.682116212024,2202.628800592413
520,0,0,0,0,0,0,0,0,0,0,0,0,0,100.610821473862,100.610821473862
521,3331.40943627281,1523.054713325675,753.7032389218865,4199.48006008991,0,257.922362972625,0,348.206532245364,1701.396789156264,0,2097.522227216382,342.459801202879,0,8287.159116778423,22842.314278182217
522,431.060660002177,1472.9693407422062,3009.152672170224,5159.354872126284,536.615768045527,670.646461263913,0,1448.17874684094,495.70581708853,603.2684889936481,1576.2156891452,3199.344607385615,1923.447401096451,5405.491694092074,25931.45221899279
523,0,125.2843966087861,0,0,0,0,0,0,96.48504114492619,83.1032178510541,0,69.9522035783284,0,667.6474391786583,1042.472298361753
524,0,1804.6841613695872,3025.2041856889114,5693.221140222937,1370.377038405316,1992.825841401716,0,2504.87193418479,1096.067647192492,1025.867081951009,2228.7836015937464,0,882.809498025229,2867.213329298382,24491.92545933411
525,0,2841.123805266408,9011.069456074181,3323.460682175302,1832.6925771736344,181.267509053692,0,4006.4560500123553,2438.480740893435,2586.9665204093153,2918.9580167345666,1092.5344670964853,0,5999.663268395244,36232.67309328462
526,0,2692.627996015704,14011.378796657007,12950.940887715828,328.223871506828,1604.516303287747,604.427548333457,2027.625748042252,628.890508815388,2160.559564350847,8184.86458104741,4155.793072501624,2124.0694108586854,12884.021145246965,64357.93943437975
527,0,620.8198533893487,932.9979557806363,732.794772247413,211.508801863536,0,159.176635455508,321.4237676612689,833.141930095314,105.065447179769,287.785824406226,147.620029389321,452.79873643357513,553.6223059137569,5358.756059815672
