origin_zone,destination_industry_work,commerce_work,services_work,education,shopping,health,leisure,home,job_search,personal_business,meal,total
458,5126.0854935861489,7698.4145249976109,13342.666833345107,26660.271217662543,8671.4414205826397,9594.7622459766717,10479.080981957277,84000.13833034315,0,4223.3817466930586,1188.051675513723,170984.29447065794
459,6542.1202057517285,4017.670827482154,8794.4734858301654,10045.223087250983,1002.3387675648896,3022.7602027902353,845.99251590315316,20204.844936265439,219.98171109831461,1307.6416309431279,0,56003.047370880195
460,2957.8694222371805,2105.9699591830895,2802.0822791445926,3919.7791829200869,1578.7873369367421,1646.64084041561,1828.4529163220272,5555.6029765622525,0,711.48998215253039,0,23106.67489587411
461,0,0,0,0,0,0,0,3188.2874144986217,0,0,0,3188.2874144986217
462,13779.958745880871,8957.9107644464802,30514.294223970006,40810.379161662335,6642.765106561983,6165.9015336311913,3564.9512444447505,76514.444765682114,0,3745.9024669025348,111.32625934513945,190807.8342725274
463,2321.5595790164007,6340.6349708158705,23029.24734667805,18779.045239837265,4374.6572050828036,1589.4403622838147,3186.9075734335247,110469.15455455723,0,2767.6028753474047,2635.427510628876,175493.67721768122
464,6910.2956646100038,5022.3599136833982,10768.563002597288,32481.021188141083,8069.6435700734291,4967.923579893315,1777.0568585227934,56291.331258959734,0,5906.8647552699795,0,132195.059791751
465,23052.044613551658,7666.2712708957069,15841.903773134056,34061.820499500995,3650.2404200419387,4667.969667518938,1151.9524741708092,73125.003613105,0,2754.8696073691253,1975.1631485184334,167947.2390878067
466,8823.8503368252386,3955.1087638932609,7208.3091024244222,23537.84385101364,2807.9952204577048,1181.3393176608015,2217.5486908090297,49794.364830682127,0,3870.8333824176621,0,103397.19349618389
467,13412.357264797001,4063.7907928556906,13710.87160043648,21169.539300981236,2482.2494093435266,3453.8042591652516,1017.2449679432153,29974.401404470409,0,7649.1654198153483,0,96933.42441980814
468,1770.3196339880642,3827.4631099010458,24517.503518485351,26119.513974692098,1714.8781732890923,2569.3060327978451,697.36826496977847,67834.22193834043,0,2903.36138293163,635.15182748430993,132589.08785687963
469,2044.7345182498855,499.46366565931737,12553.551451643005,13801.304272253738,0,1763.5600778667281,47.408611252270624,20052.750619659015,250.92907711004204,480.97238989195381,0,51494.67468358595
470,1033.5969650359013,446.72653086175967,15510.583040318756,41813.203050173623,653.49701903011896,2211.060274020967,75.994741967190691,44711.933157826665,0,5356.2220568146058,0,111812.81683604958
471,943.63058470318902,1261.759394810003,12106.589011656195,14499.604680225886,380.25367617519078,0,111.37571734523776,27347.860817972902,0,3037.6174851135142,0,59688.691368002124
472,2611.3498933424603,8731.8737944327004,11421.173213065837,21716.019023685207,297.82100209408657,788.45651392372793,0,22518.603795211584,604.36146739766741,2197.9805674613972,0,70887.63927061469
473,7519.5394683087952,5806.0133431400309,23426.490566964563,50627.709077639163,4751.1382127953257,4294.4179933711057,11653.856478641865,69356.322459434348,0,11982.548771301466,0,189418.03637159665
474,4550.2950757830849,5070.7835514481185,9474.0521830572925,15782.241339043698,1183.4655439853461,1428.6093303333089,137.18803235744539,48444.412817325545,0,4047.774028023814,558.12411507009142,90676.94601642774
475,2822.6775410155406,621.85440337438399,4111.0977436227404,3371.2431669563957,910.91457894943596,109.10424475874598,135.35102062051979,11587.628805129541,0,640.97021284033769,0,24310.84171726764
476,858.30369589500845,6022.8717260494477,29029.916411363269,54228.667133740768,1078.8493435863186,3200.3244319272872,3080.4681406174504,79905.994762563641,159.210687695811,2796.6798429535006,476.10512612062416,180837.3913025131
477,123.43355613736307,150.44202002223886,613.6742482986607,1588.8577979818124,202.45577281662477,150.30339724668423,0,1842.6670071042604,0,85.899098240230046,0,4757.7328978478745
478,278.24337093651167,99.748770321323704,1662.5807384730058,2266.5584260230553,16.310862074571261,116.15376143932227,0,4328.4507877254346,38.459295838989036,136.35308383391595,631.19514144528682,9574.054238111416
479,129.35094605553508,386.38026035091355,4833.2730643735331,3438.8242505691646,356.39360337236866,250.59282930977398,0,9055.7257994833217,0,152.46163552152464,0,18603.002389036137
480,1785.3195976889544,1950.9672918496883,10440.766568420364,7246.242358552995,2585.6959253148989,4163.6268637734793,0,27481.005493001529,0,1152.4285907250335,113.21537287753308,56919.26806220447
481,1122.4811963000664,388.13351366113881,6441.1835028859014,6318.5335499648609,388.78512394379004,914.36054904313494,725.95018016006691,9570.8980388326763,159.9180715118722,615.46258320913978,0,26645.706309512647
482,92.498734425934686,34.977021800433562,1257.2235885912428,1377.2030067264886,127.83563996092269,115.8710569380037,398.96957491038245,2688.4990254823288,0,532.34199208418897,0,6625.419640919926
483,833.54854498579152,1033.554677783537,4364.7891263489491,7888.679565123246,333.68222649621822,1287.451146403102,0,15706.903006417999,180.97311904871179,1077.7039937139664,0,32707.28540632152
484,-,-,-,-,-,-,-,-,-,-,-,0
485,-,-,-,-,-,-,-,-,-,-,-,0
486,10049.223250090683,7332.6236891071067,32034.648588464876,39384.137636300424,3369.2108814061417,5750.0065532038652,8250.1642156116468,109566.8192387273,0,3154.7624574784822,492.36761731803529,219383.96412770855
487,5121.1860265174328,3077.8268782827481,19817.299546754508,24434.806255640557,123.21919704630038,901.07325308802945,1089.1790809448198,69203.238668431382,0,931.2459843874675,100.96502283877896,124800.03991393202
488,0,0,2586.7046777215996,3597.9154049015974,0,0,269.00121298035378,68224.220019891451,0,0,2131.1493162213533,76808.99063171635
489,0,0,233.31902575702333,0,0,0,0,5116.4919668861385,0,0,0,5349.810992643162
490,3323.3781161994111,3094.1025704128378,14731.319651387912,16707.013315747656,3092.2080428902373,0,1091.8788710599731,25569.119719928342,0,1096.5369544810446,0,68705.5572421074
491,3116.9506440950713,4223.4654362529145,17441.345229873754,16362.88943672823,414.82556123786446,548.40869585535518,5814.9289435509136,33843.648506417958,0,0,0,81766.46245401207
492,1439.7850078613267,1144.9407085709981,6364.7607038646411,8645.1125885679776,1053.7025211278142,874.95289926538942,2570.7398999910693,23879.254790961328,221.30167712838241,1700.1635197669689,0,47894.714317105885
493,125.61697489042089,751.20497339829785,1055.0506458402447,1122.6492630512364,176.81190079586486,132.05471745520558,75.24820836907827,9668.2493902879396,0,33.279384067846138,11.484318112060107,13151.649776268194
494,6444.7076921268272,7169.5506298795844,25438.805510742488,41107.691713432694,1853.1000355536371,2449.0073025280408,3520.2368694546071,46554.901843319589,0,2573.6791444287733,645.79820981325122,137757.4789512795
495,7421.5291505256218,6086.8976748721052,17776.05685142248,23963.864028193831,3917.0808645735456,6151.9336164544602,1236.6604747350677,56647.133597846288,0,6055.3537446998089,0,129256.5100033232
496,1906.4237675601482,5507.8656830960499,17174.18401106547,12827.954689625041,2131.4606820583267,1256.7407244706087,2700.8414180834648,37677.237620495238,600.42091168482114,4528.5641878987408,0,86311.69369603791
497,4880.5241381556771,3475.0775696321957,8715.9336520071174,13402.533020763469,1074.0461936756656,787.46761397896921,1616.6081474124039,23650.483387286902,770.95215431342865,234.80999281122229,0,58608.43587003704
498,3948.0880034349634,5710.2547010540575,7398.0286963031322,16917.169810569256,3165.1314319373523,394.78546863128196,2616.8832659047212,25029.339576940951,0,1357.1858088577301,0,66536.86676363344
499,181.20528575737018,1701.8009954754016,2307.0332137368182,2576.5713033042216,237.63450357682427,721.82883699113427,187.87214356816665,79070.921915211933,0,720.77027777664239,746.24765837440543,88451.8861337729
500,1193.3013069340973,1662.194938474614,5802.6297453823445,5737.9968074023218,1563.5602225708835,428.70480467429104,647.43571878992168,52959.703802286909,0,295.66990157008058,292.97458233298067,70584.17183041846
501,1649.9312025710235,3118.5227907966969,8238.4590855178212,13265.137660698379,2047.5972178946342,2086.8014195848546,3404.6572038223667,24938.922122987744,0,3643.0301008232518,532.55156176823141,62925.61036646501
502,1459.2647963645175,1976.5158272965152,23684.189599990215,21365.220031308712,3047.2717447385744,2461.5087563167699,843.41462398254703,55229.809824285607,0,2988.4292326170698,384.12513698292196,113439.74957388346
503,2674.9004024992391,4085.9089413552874,8958.6402899391887,10539.31715227924,604.39384221083014,1090.880810948013,178.25620028802109,13923.416927813671,0,318.35778274376787,0,42374.07235007726
504,4519.8796609811016,4532.3168505277881,22662.498300967189,23419.043795683163,360.11900926531268,1114.5361949113317,716.42663464192128,34820.671991457973,0,0,0,92145.49243843579
505,2449.537621682467,10176.894810808599,28453.133264348504,41591.841411587651,0,1105.4300220504454,2034.1045912008162,37349.324367605586,317.26685642825811,353.99819482048946,0,123831.53114053284
506,1300.5378214237776,8831.4723152712886,19894.633139630572,22416.700525981607,4773.7411377197323,1176.1066732557908,519.43182165675682,40950.153802808796,0,3864.2163468640629,392.39918411408536,104119.39276872648
507,374.6808389090088,1176.3091224558057,4094.4622343497726,5961.3581209801469,652.32012302374596,475.07409542633934,310.78789267203302,7914.4429938618359,0,329.89714068430135,0,21289.33256236299
508,2089.8515177851277,2023.2350706657671,3535.4659370210316,2442.5430996616533,1282.2201630958293,174.96743939254566,317.80342249948455,19404.536696834431,0,546.92620088825981,652.1028255887328,32469.652373432866
509,5327.3817601282444,4894.2784946225802,29124.068618233017,25852.888285029534,2830.5628726378582,1480.9641077837368,1706.0792918859215,40831.482103018308,223.86650291252894,4778.2039649947428,95.185369070212985,117144.96137031668
510,3605.6953202056643,3273.0299625880261,9484.8076943672968,13443.393574988455,192.79615121052703,2306.6684965079148,0,27346.968306916497,0,744.04446162479371,0,60397.40396840918
511,1623.4924111350697,5589.6587657119408,18678.805941053153,11246.056969385159,2431.4447815603485,979.19829704509175,335.6314927739715,23250.229435757421,1739.8514996409363,210.11232385196988,0,66084.48191791507
512,2469.7627612001397,4072.7358684423448,8843.0060099074381,10027.578667873047,407.74305860997663,391.69348511585406,0,18754.471806362861,105.82754668932758,1119.8555716661886,0,46192.67477586718
513,1220.00173613897,321.01792770891774,1841.6165163455607,3437.7005401854121,66.627690031982979,536.28102260026981,347.28232899612681,17561.660076863955,0,352.21417796404518,0,25684.402016835236
514,14231.812248768818,2341.3487441017428,25699.347462567435,34339.557635079545,910.35076582024294,312.93663670469908,3950.300417293372,36197.998736746442,0,3541.8195670179302,0,121525.47221410024
515,934.93172342345861,607.49234147387938,3040.8824966393508,4942.5585700660158,686.02032144480563,180.58263298626341,256.43215759074764,604.07422961303007,0,178.47282269642363,0,11431.447295933976
516,634.30547131770288,1371.2215733980149,9386.9579779318501,12780.212826006591,2842.3479459199466,264.04691856335921,383.2017442650785,38893.924096867551,0,1688.0015846265062,383.2017442650785,68627.42188316169
517,3924.3413291610718,1371.7772253163625,7391.6942047272623,9183.5654248078172,1170.6002352538176,0,448.78881264960876,34536.645779125793,0,1367.6601489652746,0,59395.07316000701
518,14108.734953974432,9173.4765881369676,32473.975941413148,24822.185145732168,3595.6689548357672,2141.0767556308956,2307.8117502237274,81150.203703240099,0,6422.2529008115816,1087.8306377220931,177283.2173317209
519,861.48805017736106,47.647277424557473,1328.9584770219435,2368.834154214012,222.15509230509363,1231.2383573054599,0,3378.0926717966872,0,169.53386237143522,0,9607.94794261655
520,0,0,0,0,0,0,0,991.49012833917971,0,0,0,991.4901283391797
521,2999.3236490474956,2307.8407828156624,9390.0000897193822,6420.5568296421352,168.20163656561212,1815.395272942048,0,18854.402469325545,983.19284019358429,1061.2936394508447,0,44000.20720970231
522,10418.170764176668,1024.7071535300861,12677.79338292363,16124.68096008839,2891.4721004603525,119.75175956973108,898.13819677298727,40284.617832291427,0,1043.7326300404457,0,85483.06477985371
523,269.18408204932928,0,1816.1019477710242,2484.9022248493657,127.76952421668477,143.71532525095375,808.58032154726675,2325.1510374126483,0,231.42148472031957,0,8206.825947817593
524,5688.7326038981419,5913.807482913181,24598.883685081506,43996.045188132528,235.48939239595586,323.06372879280815,7501.3899489916457,65427.555178328963,0,4614.7314261106367,0,158299.69863464538
525,11189.81842698641,4328.6730393996104,26993.325158582851,46839.645995737483,4663.0043441008438,5325.5821795125985,2123.6306270111254,88611.239776075614,0,1293.6170170553155,0,191368.53656446183
526,13477.103456738296,9977.6877807180317,34619.284286533883,59721.172253734818,2587.7803747310923,1851.077636039623,1804.990722868909,100527.73289558695,0,2415.556408710127,0,226982.38581566175
527,928.00672003721741,696.28115756279874,4409.8461493005261,10642.123637077408,86.413162098008755,741.47684827497528,121.09680113186704,12345.642248064683,0,470.2376875096719,0,30441.124411057153
