work_zone,fixed_address_jobs_outside_home,at_home,no_fixed_address_jobs,total_jobs
414,2165.7901465887653,2068.814400584797,1116.0782894736833,5350.6828366472455
415,12192.578462022411,3000.0389307683495,2062.091798894451,17254.709191685215
416,3188.289295412942,2299.590944613673,1736.7120381266918,7224.592278153305
417,221.259522837613,0,0,221.259522837613
418,3060.392985785301,1489.4854966630307,1974.5866321644655,6524.465114612798
419,86.2660412242162,0,0,86.2660412242162
420,2468.4680525609633,1415.9851357852128,903.2869061614994,4787.740094507675
421,0,0,0,0
422,10824.80897465754,2550.799617760368,814.2649637329671,14189.873556150877
423,0,0,0,0
424,22339.186148722412,704.38480551228,1305.808555447381,24349.379509682072
425,17042.890712102817,3176.0974242240154,652.3343077163825,20871.322444043213
426,7806.138698246688,649.686817123902,919.7649251406809,9375.590440511269
427,11318.25788972108,542.5060273375911,272.9088454978327,12133.672762556504
428,42985.72886598335,823.0291855471808,310.37502039799995,44119.133071928525
429,103023.36561773084,4613.819183619883,1664.393344570757,109301.57814592146
430,9569.434802610744,2674.1142516234167,0,12243.54905423416
431,4355.909975021354,3416.767595662101,223.321005243337,7995.99857592679
432,2602.3911462088654,1638.547502560509,273.6453864388,4514.584035208175
433,16783.27114356666,2317.617035151211,1694.7586581081289,20795.646836826003
434,17505.39994675825,3605.0311507075303,3797.403160326808,24907.83425779259
435,13765.597168322289,2325.150913652474,1476.391528119084,17567.139610093847
436,16540.94364350791,4690.838195126425,4249.162736949185,25480.94457558352
437,18036.751031934935,1343.380054656018,0,19380.131086590955
438,39687.198340074276,5962.195962713418,4304.720123923116,49954.11442671081
439,28223.830861225382,7761.729310958468,2958.96564760625,38944.5258197901
440,14042.496782685905,3391.878031665281,5676.892108469728,23111.266922820912
441,1815.716151293637,66.8995485024239,112.7034346792626,1995.3191344753236
442,38032.98377123068,2534.7475681662027,511.47289907562896,41079.204238472514
443,50755.15493924302,8585.61326474861,1695.591822216362,61036.360026207985
444,21372.05190827949,6474.971245667907,3236.1976273069968,31083.220781254393
445,7305.901472696304,2982.422288988908,1922.2609136507224,12210.584675335933
446,2513.105713660998,829.39431402082,313.01652387241,3655.516551554228
447,38552.82934756814,3042.365877449241,3772.218093954203,45367.41331897159
448,3464.8283669214866,1279.7380706186434,1020.1902859521706,5764.756723492301
449,3100.897899928742,664.4444597948088,148.44395071759502,3913.786310441146
450,1923.4599512253192,645.8879934660638,190.3317887931034,2759.6797334844864
451,11259.218590396493,1136.665899003433,0,12395.884489399928
452,44577.49404975476,8213.540228665997,7493.683976064252,60284.71825448501
453,31453.735749994303,3913.844697635443,697.756986281758,36065.3374339115
454,28414.17943664696,1437.884085737758,1906.79863070213,31758.86215308685
455,40181.454669720224,4497.220607142301,260.377264897062,44939.052541759585
456,57594.26179331378,4292.358212452311,2645.849483736179,64532.46948950227
457,19042.884581529193,5192.464327638577,11873.025642744178,36108.37455191195
458,32819.259229607065,7008.866129828225,6526.599516864519,46354.724876299806
459,8577.612965744021,1043.8838462184322,2584.5897571767896,12206.086569139245
460,2858.007325236615,636.7866746492421,778.4516977777693,4273.245697663627
461,377.8806951964818,0,0,377.8806951964818
462,25396.142097259883,4998.182596583702,7027.614055922695,37421.93874976628
463,50798.081216944935,5453.449971572958,2313.394345923051,58564.92553444095
464,23188.87579047359,9451.26033438113,5117.366326042552,37757.50245089728
465,27931.435626664304,1294.611484600648,2244.540283666329,31470.58739493128
466,17372.98739236063,1860.0195509373252,1687.5478022797222,20920.554745577676
467,15500.287926777608,2503.7798084208944,3141.2638965816827,21145.331631780187
468,25772.471527128637,3578.237589703318,3798.003197536911,33148.712314368866
469,6118.820089056749,1525.911212126388,6866.965090824506,14511.69639200764
470,10273.361014488208,9700.802371971746,13237.096318626696,33211.259705086646
471,10136.744936524165,2415.469842224304,4953.635679021924,17505.850457770393
472,4795.287857922679,2536.990986813257,2107.5814179960207,9439.860262731956
473,15587.410332666042,6716.885507060442,5589.6958962929075,27893.99173601939
474,29391.305864178248,4125.977025386905,2471.1775554745327,35988.46044503969
475,5499.442906070941,1285.580788187705,740.3029063908572,7525.326600649502
476,24651.63378167605,14500.442078445149,15442.144529441006,54594.22038956221
477,1247.2070573574138,1055.6143282667144,590.1384598667274,2892.9598454908555
478,3015.271176811987,468.0686211802626,622.9790511531178,4106.3188491453675
479,4236.353537030373,2037.511471934344,1219.1303465312726,7492.99535549599
480,11828.005239932932,4314.401832867643,4042.4614636820193,20184.86853648259
481,2052.74490272711,1386.6049497450692,2210.558301277598,5649.908153749777
482,166.5055711411998,260.35034756084207,336.99940120110904,763.855319903151
483,4550.586618232017,1406.0862509327546,3758.107074869351,9714.779944034122
484,0,0,0,0
485,0,0,0,0
486,60009.065884433745,7821.956713816607,5442.358783698803,73273.38138194915
487,43808.88954925698,4499.654608304243,2649.958998136372,50958.50315569758
488,85897.43255455182,400.073467128138,1124.0750965940267,87421.58111827399
489,7078.395616118153,0,623.220488316192,7701.616104434345
490,7253.365121329707,1804.9930055618104,3090.0376358932103,12148.395762784729
491,10437.932337013384,3340.4229092880664,3581.2304220399947,17359.585668341446
492,11115.970071604075,1278.0608413240318,1465.2681170654878,13859.299029993595
493,8116.05668066655,195.4084769425804,330.6906270351973,8642.155784644328
494,14208.869633017865,9072.840254040046,4905.801555078088,28187.51144213599
495,21252.393652584626,3672.3692362420193,1567.80086998948,26492.56375881612
496,14507.390024077167,2699.0950822085197,4352.703119732201,21559.18822601789
497,8611.69025047566,812.288126827914,753.080575311467,10177.058952615042
498,10201.668265519167,3533.1579927728453,3369.3042446610775,17104.13050295309
499,44547.926124678605,435.0961071209385,526.8195448164906,45509.841776616035
500,31970.947433546327,2566.6850320235862,911.2132922703228,35448.84575784024
501,13149.652050642278,2541.517367625288,1542.828081410938,17233.997499678506
502,31123.589406108335,3405.035893200594,3233.096499656664,37761.72179896559
503,6856.90438185951,2076.156725944433,1127.498631990536,10060.55973979448
504,10592.249167852911,2534.2795521629673,869.778827562252,13996.307547578132
505,10862.5482034146,11168.340275684472,3578.6944227569284,25609.582901856
506,8925.387533203713,5320.224850520801,1231.3077171940631,15476.920100918578
507,8069.809151717157,834.1169287631607,241.56954993922164,9145.49563041954
508,13059.38190012576,1195.6139081786428,250.51821102229707,14505.5140193267
509,13904.228220117113,8213.6981934204,7930.784873208341,30048.711286745853
510,10321.831984603718,2571.276638961581,1699.3099673151678,14592.418590880468
511,10340.72009818168,2859.0910527106093,4122.254847434779,17322.065998327067
512,15529.14051956562,2088.113767797797,748.4314687262911,18365.68575608971
513,12107.134621210907,674.2652418885231,993.4825763536794,13774.882439453111
514,11077.036741896449,6141.260100677596,8171.67132765861,25389.968170232652
515,349.3759564097232,946.0633383625851,246.30794668150895,1541.7472414538174
516,32555.639458062546,7792.046632645006,1408.4250813460294,41756.11117205358
517,23227.22733953319,2752.8258967498327,480.9283184612081,26460.98155474423
518,35476.475433113614,8507.611997800703,9666.463529436985,53650.550960351306
519,743.484231346744,610.3653734754903,848.7791957701788,2202.628800592413
520,100.610821473862,0,0,100.610821473862
521,9314.326466954111,9029.687640364855,4498.300170863252,22842.314278182217
522,17514.59108838721,5577.493738768999,2839.367391836577,25931.452218992785
523,546.5811271949833,201.18253749127237,294.70863367549737,1042.472298361753
524,16006.600315924805,4861.9618140000275,3623.363329409284,24491.92545933411
525,29752.63172251213,3338.997754361315,3141.043616411156,36232.6730932846
526,49545.292951839816,11427.93385880448,3384.7126237353937,64357.93943437969
527,2834.1213726811006,1500.7977261876406,1023.836960946932,5358.756059815673
