destination_zone,metro,train,bus,chartered_transport,school_transport,car_driver,car_passenger,conventional_taxi,ride_hailing,motorcycle_driver,motorcycle_or_mototaxi_passenger,bicycle,walking,other,total
273,5061.87809583457,0,14561.069800077394,0,13646.779553890954,22015.083663942452,2842.9573580703004,269.8220691543362,283.6069004291367,5688.31682071085,727.0276385778111,56.91444353589624,23686.18532548583,0,88839.64166970953
274,25774.892736471025,0,17914.405897051955,0,4375.373230017616,22584.652520934043,7601.022490763097,152.02304924286537,1069.7621801174569,7254.950919004067,0,0,11960.594119994992,0,98687.67714359707
275,15626.900840731303,257.1419603040662,8726.911202151116,0,8309.87060919072,16585.40983543433,6322.726508243054,217.6012580331112,4404.030063445128,1074.9050586295343,0,402.2765222336984,14387.563948699582,0,76315.33780709567
276,15080.144111533107,0,25449.21938324689,0,4759.88121109476,33672.35608635643,16739.55658536856,179.94985078034568,4930.412118435383,5213.470885137869,0,0,33961.25212928147,1447.7210338865298,141433.9633951215
277,6268.432394295579,0,8525.73335023802,0,2351.4172148817693,22545.03902074687,11389.197184568584,229.31229533862583,8194.067463610832,1554.0842742568768,0,504.55863555457125,8182.414002612526,798.09806936897985,70542.35390547321
278,11820.394572092344,553.1936681790819,46703.33991061164,0,15962.277189337065,12176.101579077203,11754.824830746244,0,3063.005088172823,4225.5989626760065,399.7834521194763,1835.5615909927676,70517.34899028552,268.78977489538016,179280.2196091853
279,4373.85271104271,1258.3934735248245,23065.097362130808,0,10424.925333901489,7822.065181850827,1813.284441144537,0,1619.825719417305,4467.572992205011,135.54193728925537,0,22685.373338578545,0,77665.93249108527
280,2490.6200870221396,4318.838358753977,15772.476228107464,241.0599366929773,1062.837379713896,18380.255502565786,5021.385068957016,0,1695.4562886060946,1739.4234484765634,630.7324607520379,0,6774.387604525195,0,58127.472364173125
281,2315.5198560816248,290.4635125866255,13494.129095160288,512.9701124809034,4454.067202098402,16117.387174329284,3895.649390533072,468.607893718812,5451.286113530734,2876.048326500044,0,0,10393.649378162356,0,60269.77805518217
282,2463.6371092292643,1675.6413997295242,11077.12470955077,0,3499.77565253788,11572.475334855715,8240.374255126206,0,2221.0124246607957,2333.1152563732476,0,0,14266.31240949622,0,57349.46855155967
283,495.1307071598048,422.2718005945546,2369.6311177914317,0,1496.9733024726863,9985.3606912663,967.51771757489,224.24575449814563,569.6975172449912,541.0211661081669,94.46375175339182,0,5530.779276907001,0,22697.09280337136
284,4301.086681906392,0,23066.708669498617,0,7433.960326648436,7033.66389515204,1297.8057972103925,0,621.4020091413745,8145.209017783454,0,0,16610.514210212757,0,68510.35060755351
285,2333.3274815930495,0,29403.908398235173,0,9990.371931496215,11227.747788190854,6703.030866785084,0,2340.649034028448,7836.50128485203,0,4355.694089881912,23143.641006797596,0,97334.87188186047
286,3467.7450253034986,663.1115352138233,17249.43046515155,649.6585896681254,1898.8625328542605,10003.751981390478,2564.706694198533,0,375.67541967109,1642.1908765507626,0,0,3303.7994395604564,0,41818.9325595626
287,1054.8119227990724,2439.0239828840186,13682.768564624294,0,5380.563287838929,15544.680251378364,6240.683394545841,0,618.4040546573384,2536.9492348680906,0,647.4271535714199,9275.569473776464,0,57420.88132094384
288,1244.0737690769452,3727.911443456748,7189.16118592612,289.3835154978472,4640.249124975794,14415.500347672054,6968.828968352865,0,549.7030522447938,1110.8907390857912,452.05267185487014,647.4271535714199,12527.892911616686,68.70383996503544,53831.77872329694
289,2897.9600547947475,1046.7079635878708,23884.61734036575,274.26862464520036,6564.529328589045,24015.72127327959,7649.822137265791,179.94985078034568,480.803987338459,872.3953317251008,418.6916795217951,0,17400.56259865201,68.70383996503544,85754.73401051069
290,7634.766401521875,4294.954950127116,16483.940427335445,0,12045.365208934469,12730.074913417311,1920.1377137932009,0,637.7920093131497,1828.8006475264503,0,0,10557.205544771312,0,68133.0378167403
291,3349.0296897082753,2355.7273583525975,30041.240239765877,0,8429.771470448155,13457.255633187902,3053.869290155203,0,1607.160711939474,6583.984609407881,0,0,17878.979496654545,0,86757.01849961987
292,1710.912809035803,5077.229795683892,13474.97842504954,0,12948.814105928242,7242.570509661408,5073.687915814553,0,0,1834.913717986473,0,0,36320.40269002733,2959.85964188354,86643.36961107086
293,4307.6435214022895,4093.689865513736,22064.09878542875,0,3323.637846559895,12141.28842428822,4274.364676758447,0,638.8129950945033,1239.002620149242,0,0,22607.22575980174,0,74689.76449499685
294,6091.3874629565635,4043.6584274880383,15381.108996158566,0,13576.28213802144,5017.557068463283,4698.929850615634,0,2198.962561333669,4973.063111433405,169.15456117456245,0,49283.00028652259,0,105433.10446416769
295,3540.6236235886804,11185.03271101924,24955.777827062146,0,21068.915055708465,6557.802074611472,6175.307201808169,0,0,8318.622567910912,1578.450627371613,0,56285.4194532204,0,139665.95114230106
296,220.6551003851243,0,1983.869831587404,0,1120.1135449834626,808.5959948021361,859.4292180526165,0,0,431.52167558469074,0,0,2634.970785209792,0,8059.156150605222
297,156.82670026058395,1150.969545091923,886.0145606117323,0,1387.7420454169908,2692.72992398432,714.7805943880636,0,0,202.30384548801717,0,0,283.83696615063656,0,7475.204181392266
298,7686.474493965256,6826.554464749848,50360.957717939425,0,34930.12697934495,18558.212663549148,6843.942926994149,0,259.0662398520471,4976.914075882502,0,0,76955.93661086776,0,207398.18617314516
299,875.7862831995137,501.26827854819817,2773.1132816004274,0,1702.823619053356,1492.21635941792,157.16608897809553,84.491230869822,0,441.335974845232,0,0,858.8794313634411,0,8887.080547876007
300,102.04200587907086,0,0,0,0,10.279284804018989,0,0,0,0,0,0,0,0,112.32129068308984
301,31333.44579929592,8480.101404662735,40275.668565134656,379.67535153125175,5168.0116212211415,51963.16565399984,9638.0983753086075,271.00580798650964,2545.0190884912868,5866.399751511072,0,1728.9476658133344,16978.289423673898,42.54094945222595,174670.36945808277
302,5968.615846364631,697.4767937212362,15494.005589167193,0,1326.584667646848,14508.067243051864,4459.6988716004435,397.38926802789376,725.2075522839431,2430.3462375578065,46.55095698255876,0,3687.476169986815,422.2700642421262,50163.68926063339
303,11412.39784427788,1047.5134807721658,28844.714458543116,0,2812.2187769573093,16529.99861472519,4137.227999448287,401.9995521255899,2714.376936461742,4318.100596605011,75.89110938306422,0,6829.705483084004,0,79124.14485238335
304,11105.296423153375,2242.6680964292273,14651.498991159691,0,1939.45300216544,12768.73167515544,940.3882564509656,0,1605.3627370024296,3669.8532325532506,0,73.94482061497382,4144.464834417157,537.5795497907603,53679.24161889274
305,13628.836881330308,216.90724266545513,27312.77479229144,36.746809636877664,18273.439813708817,13912.193998517168,14775.68674120894,64.39136406155231,444.79220796544666,3926.8298038932935,0,2169.881611164945,31820.38620062179,0,126582.86746706595
306,9545.245509647357,2661.6418120182116,38114.63811217617,0,13304.692539294,15852.458230239035,9915.719562114235,0,450.1571044270942,9512.257109652026,878.5125889614426,1813.982754190277,63613.80609636347,0,165663.11141908338
307,5429.797418101416,0,28985.530439251404,0,6932.270610931963,12239.603411494558,3335.727105522346,175.86552726541177,335.56770825114234,725.87329793003,514.8995574971249,2470.5810443924843,16263.292312870692,2203.7463479684757,79612.754781477
308,4439.498006195848,464.249241892196,31886.318504665483,289.3835154978472,21752.60189827499,10021.371762442628,9551.403243084033,0,48.861339874116936,1515.017184305622,371.59474149155346,0,53238.527560335824,0,133578.82699806013
309,2367.017482051037,1197.078685346372,14720.336668059395,0,7025.540238238183,6554.061809519187,2862.7245798609574,274.369097655689,0,1075.5983706502032,0,0,31476.498905851033,0,67553.22583723205
310,6731.558806274312,521.0176126472546,15032.566357842185,0,10660.346429188372,3785.2610208531273,565.0296028793607,0,0,2054.389461386502,501.5354459932451,0,27539.30028053687,0,67391.0050176012
311,1732.6777185467129,163.1108616373943,6551.481805174398,0,1525.7259970595078,1528.6346222049212,476.5245721857371,100.51672049796476,610.2280151252203,971.2418268378012,0,876.8448841912907,18130.01432632279,0,32667.001349783754
312,1835.7284628611617,3502.1412600213102,30305.638573987333,278.12185944618847,12771.26328504912,6843.095208352968,6172.4540784365545,175.86552726541177,1185.2528310525552,6134.866823838091,2198.637329857362,828.2956817214714,44178.57570393672,1766.2039289958088,118176.1405548222
313,8167.814974500835,0,14266.881399162694,0,7614.054142418557,14853.008325874838,9997.565325617044,128.33428451402105,1021.4677950236594,1661.237472172782,0,0,25821.84483507316,0,83532.20855435757
314,3067.8070208654,0,9953.648480774673,0,3794.9573214511265,3627.7227424695616,2552.038954176656,250.5116456336685,511.1265381831722,857.2440424765355,0,0,10694.108401073308,0,35309.165147104075
315,7153.6723560690925,0,27017.95582871477,0,10615.488075398613,14959.999866785862,7160.054737448814,0,1078.8676288729214,5958.962262569981,2053.7040754422674,0,43544.54708706703,0,119543.25191836944
316,16943.4186798958,0,24556.120048520992,0,13091.559977861974,12578.886421834835,4764.782239197021,0,2384.7787350618296,5134.340489509061,768.2869852180435,0,56377.477898144294,0,136599.65147524377
317,4748.122288250624,2213.241422146491,6726.257321357628,41.216675170895755,334.90523465339095,13694.605655596097,4215.107138842987,321.26958447412005,941.6621888016077,2471.4390836073976,303.33800459967216,0,4897.995954517324,145.72567706256936,41054.8862290808
318,1053.8575135694605,550.7411912629717,1968.7975179397824,0,134.57745836622274,5853.777232743482,3001.837262828937,17.289684091834786,2713.718686024293,112.36339297372304,0,77.14076692824563,561.0327389961087,0,16045.13344572508
319,3914.15517645492,1058.858719699031,7763.353255884152,502.865100290578,1470.1685115620917,15252.282851973025,3893.1719142571415,268.67708006771363,1833.760250572532,3128.9361148108483,0,0,5031.619950830771,22.35802508791953,44140.20695149068
320,3841.998258339476,163.33637589485878,5655.9169708001245,268.35316653991697,172.0109347083003,16410.187805843405,6846.033158464884,334.4115923136807,729.7301989417032,2792.898117588756,446.72653086175967,0,2476.4702041452565,22.35802508791953,40160.43133953012
321,3891.818586590367,465.784649115826,20879.070833822974,0,4708.765646686782,13816.927972978592,5807.465593140419,0,1609.9018565165902,5821.017503448609,1217.805319066455,1908.3781637918037,51199.162877358925,0,111326.09900251728
322,9486.689242108723,658.6944534990026,11989.568541587523,0,4178.010354780528,25429.448076769957,11611.78608617682,153.52656952718868,2101.2137413428864,3452.059815967463,188.49722631412956,1084.9408055824724,12869.875713115434,0,83204.3106267721
323,4659.05396781907,342.169360872418,9264.792808482607,162.56098481249214,11245.742295785854,31367.250726812003,10598.514781035565,1498.5188812017454,2956.59824216213,4407.171127790271,514.8995574971249,0,8971.673486638207,0,85988.94622090936
324,16116.98288199641,0,13771.832526005375,502.865100290578,17022.567239576572,11635.014805447285,9781.534299017623,0,1113.8827029586623,5089.043882576105,250.01154669707464,0,23113.12606645946,0,98396.86105102519
325,13190.589969802046,308.3717805132166,15083.446003788022,0,6507.783617109831,11411.86715704086,3225.2761628313274,0,1708.5985192889489,2106.5040503456003,259.1377192604845,0,38284.140257515995,0,92085.7152374963
326,3406.5369778052923,0,11922.133578010453,0,8423.3967203553,16041.446620136325,8882.309416436996,0,2707.9308573588555,4996.6402248926215,0,0,23287.024102836316,0,79667.41849783219
327,5733.785087234264,281.8988221124098,18814.95096210976,0,773.301769051246,11259.136259591773,8447.793885234143,0,3228.723986516048,1842.166076183162,0,0,24704.946417647443,0,75086.70326568029
328,2567.42534301647,433.5222755222528,2595.9059159244594,0,2142.221175534056,16809.934442883074,3974.8682601244464,69.93326851939833,1612.540739887042,211.74877074882912,0,0,2578.5446763705672,0,32996.64486853065
329,1555.0588931630134,0,5386.016942026848,89.14617742467689,1868.0490933476935,11152.002427546044,3764.8720533607825,0,571.416434915426,303.81848359874726,0,1405.627799884811,2685.363819639445,0,28781.372124907517
330,9028.956916992693,168.37941338854617,8001.416623311713,0,3125.391610868172,18966.100058857744,6594.383678494579,413.55442285083177,661.3056520971301,1876.1315481350823,0,336.02617062158635,8289.290338569615,83.38899862771652,57544.3254328154
331,4439.504063926174,0,5623.381880658226,0,1926.2926417684591,11887.446620986651,1687.375902712474,0,1854.6111634741096,682.9495671241348,0,0,12112.731341973247,0,40214.29318262347
332,3080.8817328400182,612.0515990657528,10491.86616748912,0,5677.198724500951,15170.066154537755,6370.244532653437,0,853.2497463950928,2338.415693804329,0,0,13677.701536142302,0,58271.675887428755
333,2712.802744396594,0,8905.369321092863,945.4363328262828,9841.002276857898,8894.51379699178,8560.532174457707,0,915.5914753061084,1175.5708257259023,0,0,5889.133614478095,0,47839.95256213323
334,525.2212201304086,0,5396.067348951924,0,2513.662900682889,6446.278486077112,3446.2089014885396,0,780.6502861307872,1163.203155667248,101.4370257095504,0,10558.724915289467,0,30931.454240127907
335,3501.941497445693,1006.8339577432685,10682.374196014034,0,3345.3719685230285,10775.878984281637,4072.722034189112,0,1982.683935584434,639.6051818072483,138.14834669195986,1386.3998894962724,12319.615878499924,0,49851.57587027659
336,1507.2044284667445,0,7164.996747095469,152.85666336275187,4094.42075998504,17679.27709315258,6710.725720406204,0,1150.5874515559844,2165.0773162731507,228.6861962130573,0,9134.595617991252,0,49988.42799450221
337,4488.234535703426,2294.495369147871,6454.496173822209,0,4668.078081958611,27067.137040141828,19360.387915497937,0,1093.4797090608647,990.405013482657,0,2522.790051750937,3794.9207656381177,0,72734.42465620444
338,1402.2772709315732,295.185876454756,7283.902408220745,0,2263.9271382478796,11684.821975361983,6640.761677941247,0,1244.1340358515845,475.36281854034365,0,1076.6290928639155,5120.467685115997,0,37487.46997953
339,4627.812869716126,4729.194900188281,11299.403583904772,0,3222.091985488622,7356.702373551972,2893.7550674535387,0,755.3612296764883,1647.6398184715251,0,4357.366209301326,12398.756169599146,0,53288.08420735184
340,15827.77935061036,5821.2314494158245,15047.88919124346,423.3878570449904,92.28218774436178,19064.09425054905,1517.8594025622783,0,1952.432953688864,1814.2571242442543,268.34142424897647,2124.8806415881995,3734.178485348162,116.62087156924667,67805.23518985807
341,2821.098323431807,1410.5075164599336,6149.089087341128,0,796.6024195421448,16900.999063290856,1763.3510089489637,0,623.75957722119006,34.870793375163956,0,217.4420677999953,1599.8788483658227,0,32317.598705777054
342,2822.392394543513,0,739.9466040723522,0,2172.7702845460576,9003.689650980572,3444.182922552724,0,459.2793336485544,91.54385884359291,0,904.8777000426855,3697.6487054603926,83.38899862771652,23419.720453318143
343,2724.701852123473,0,6262.583158142237,0,3949.278672754044,14110.151472116577,9527.830085148276,29.581737465174573,686.185260952741,1548.2353595249338,0,0,11653.80608352106,0,50492.35368174852
344,138.3723293186413,0,79.28724484620807,107.47990230796783,449.69873601261133,3843.786636391005,819.9845518868256,67.2577176251157,0,351.9376841042341,30.749406515253636,0,61.49881303050727,0,5950.053022038369
345,2775.9815547167977,5424.228493083074,3956.97074811398,1376.6632780503244,7170.1983468810295,29655.60298697755,18669.92421431876,0,3554.5181404734294,661.6380502191105,0,451.30176127756255,17403.767601781463,0,91100.79517589312
346,2698.1329992452156,4371.71810015511,2824.379959108214,848.5316256385939,5055.347474787539,8751.267033228802,2087.746857789682,0,668.6619316212793,396.8695014464879,519.4869630475924,2561.9838024655214,11950.478732758504,0,42734.60498129253
347,0,0,338.36700302007887,0,0,733.6681917177315,359.419497826774,0,0,0,0,0,0,0,1431.4546925645843
348,0,387.4082251104489,21509.5590113349,13246.189578523472,22069.45819624312,32715.934916670227,14809.897387837633,0,2543.036545979379,7942.821969678659,0,1614.2027312922078,37429.144957083336,352.8550818719792,154620.5086016254
349,136.5413963223564,0,4483.712358210405,5659.489312476211,1912.275883926376,6430.730036517115,518.3228992667523,0,236.61521474495373,246.273940157681,683.6392690812074,0,3815.5632629419856,317.18855583802684,24440.352129483075
350,0,0,0,0,997.3968263169273,0,0,0,0,0,0,0,0,0,997.3968263169273
351,665.4587228048078,6200.9892351324825,9036.829188897995,519.4869630475924,6088.665840258972,14276.298150656618,10124.147649037735,0,1399.641653183082,1824.1118656403871,2694.567935343298,918.9353112623951,38282.64779025154,662.7281712187059,92694.50847673563
352,1627.754117505317,7151.703789823216,5225.517087539308,1774.241045531717,6136.759684552877,23743.335118464165,9278.512022886713,0,668.478086764244,5562.942190072371,508.87291784860054,0,26790.363655417168,0,88468.47971640565
353,0,0,0,0,0,2062.001216320742,424.300844567101,0,0,468.08254877629383,636.9395701094923,0,0,0,3591.324179773629
354,,,,,,,,,,,,,,,
355,,,,,,,,,,,,,,,
356,4605.521019254261,6020.639464452005,8751.479307150612,501.7576260930104,9891.026410513468,12361.921527424922,2412.981260217261,0,2736.3737502898375,786.6182822895373,544.6851639457415,0,39700.639397231746,0,88313.64320886246
357,5092.124602438336,10673.665631840267,5323.400113256555,6096.142519843817,14100.898500056805,9468.48074851673,2968.704999049415,0,1515.3330207288832,1637.9210044804072,81.50584625816376,1493.9474589500587,45823.9060092129,0,104276.0304546323
358,203.75864976587067,385.66969630950047,299.1900365373674,360.01100076481424,573.2971601540403,1297.1566941201822,0,0,0,489.0350775489825,81.50584625816376,0,1821.5475109966071,0,5511.17167245553
359,1630.9065382463946,0,1739.3115639724017,226.0323172204631,7070.051744672104,21290.703790890373,13396.456122337151,0,1367.9166635887973,11932.364527446192,0,2402.4433719344024,31980.169239386723,0,93036.35587969508
360,0,0,0,0,772.0689636191584,13550.741767042042,6177.017284472262,0,465.2619226865665,527.9632756005454,30.749406515253636,0,0,0,21523.802619935832
361,732.0924871122413,0,1429.7287500658383,556.4535391171505,6103.368742175323,7162.157103266619,6935.003758274938,0,0,2921.7423724490473,0,1186.7871668186162,13808.13418243714,0,40835.46810171689
362,294.851693332729,0,371.99345178333306,723.35002347449,3148.7334797244685,7857.325660993216,2379.9416754791628,0,465.2619226865665,427.1095769172997,0,0,6470.039761949318,0,22138.60724634059
363,2807.5853068888905,1265.2688442817696,34292.78008930964,1470.1920064934911,4383.482323482571,15728.381529106931,3933.250119049488,2365.196426897817,3785.4285009570985,1573.2570003191026,40.96337131171278,1111.1101923912595,15793.10987248676,0,88550.00558297653
364,2496.770041267837,492.6196553804862,28999.664088704543,334.4326467713651,6642.652008296032,21788.22657510233,9455.838346755092,0,2875.744495017514,3740.83106534893,0,730.068614231422,24385.47353952203,0,101942.3210763976
365,143.22971943698917,1469.1073402992088,13338.136532152745,2557.116920647322,1037.826616307474,12196.9508127255,952.775178133523,0,118.47885932226484,1016.8411439300736,0,2405.544986312426,6968.675387870819,179.61012310337765,42384.2936202417
366,526.7122674682222,317.9627608341813,7461.957504012488,675.2008928333371,632.5681044383431,4977.048378726317,1483.4863034579955,0,742.1956036145568,972.6330909277644,0,321.74182430881996,3284.1262194064584,206.96958245426612,21602.602532482753
367,700.4098826762413,0,18259.816599495323,2533.7548004610535,5657.080656998773,23836.17059164272,4950.333605739857,2306.205937674785,2576.088774577331,1616.8744765369065,40.96337131171278,1593.564648919513,19583.836303190925,0,83655.09964922519
368,682.5129865232454,0,10565.620456932094,227.20449590306745,10095.664234001364,15507.93973196608,4463.846895745175,542.03134432159,1115.8253025769009,1042.3771935459908,0,0,9317.291203106548,0,53560.31384462207
369,3531.889252250677,0,9600.482905780436,1044.4581032292683,3483.2266610517117,17295.050077105298,7039.268045363706,0,943.4191112180541,333.23929350073814,0,1342.1304550672576,38570.877766843114,0,83184.04167141036
370,3193.474821021887,0,12941.825913999084,972.3786684704111,10817.592647322825,18322.92261902096,10561.856268027112,753.9797931198361,2623.3525145108056,1822.31240663958,0,0,27182.40081087424,586.2541726891747,89778.35063569588
371,3340.717499997756,0,25632.87806247067,1332.0283298690051,19059.311376448273,28541.220465999464,4593.400763021831,0,1140.377233030415,4790.482926730471,0,0,48637.866953778714,0,137068.28361134668
372,1494.3942705784916,0,13624.535498739771,0,16172.780068672717,12436.789160987471,5229.969355137932,199.41100509285667,713.9709031020635,4420.522416860307,0,688.0392768217113,25275.033777102013,0,80255.44573309534
373,1895.873282910065,990.0746390397761,8013.198787795578,99.68095453493481,3464.0538743922266,11207.637430322298,898.6384036075444,0,2068.1498026923764,1494.477605001749,0,0,27962.905036734657,378.1642602317767,58472.85407726294
374,2180.739735079018,0,11931.245973388466,1044.256062170862,9177.047539528685,18421.86758574316,6244.790226807512,0,2836.967107914624,6542.729977078441,0,4757.516707105775,19335.63373735598,0,82472.79465217258
375,666.0697948778507,2866.097596376952,7367.286664640606,5267.057820810784,0,8782.906061625858,1036.8163227038135,554.1018383017722,245.8518328596953,2483.7195539229424,0,2568.593033198289,1577.8520773402254,0,33416.35259665879
376,3157.267912454239,0,20558.12805164543,2514.595409535926,10105.513462248004,25161.403073043988,6453.304207811616,0,453.65014134843665,3846.04718956328,390.119899455129,5764.308658367577,49088.36644007428,0,127492.704445548
377,1158.2935929350672,0,9390.126216140183,5962.213911434189,6540.1392235472385,12311.899374872462,6348.444325343691,0,666.4338496437975,843.5037342660269,0,5175.22780116035,33455.4706815558,0,81851.75271089881
378,4395.467453797137,0,38054.840619014285,7672.966343937082,25001.89781623734,33529.77296194654,14894.443395090671,0,1699.3246705864713,1688.7300951770826,0,12804.635897558785,105342.36060983154,0,245084.4398631777
379,4025.940934272229,1031.3150925481643,17115.247811282174,4395.885828338638,10094.494371869405,33938.73828261067,13773.67925039386,0,0,2271.0871188808105,0,5344.061185542696,55290.94878937933,45.74860126028831,147327.14726637836
380,1027.4878906778167,0,10363.453490072943,285.8086777804812,10789.865352523791,11714.893387784316,5841.144201383326,0,3000.6774351735,5793.739596095198,0,0,21118.432524349875,0,69935.50255584123
381,1366.5709069047473,1043.2115736335854,25960.92646817235,3846.015898346111,18793.226872538595,14865.6738215288,6976.94304547486,0,7712.550610911639,4618.670211391927,0,0,38298.80801079433,0,123482.59741969708
382,,,,,,,,,,,,,,,
383,0,0,19241.445309038212,4224.743326740881,13995.227793441312,19670.55586172425,2471.380062212885,0,4864.990808278052,4950.889068682324,0,1398.8716277971916,45201.9566685338,0,116020.06052644891
384,1577.110293477815,0,21017.599266523062,6337.176762237162,15443.336448562748,12304.15425446627,7051.9005404855,0,1853.1107405762373,9119.542903818206,2626.7459220682836,2591.7328477681285,35701.37363737717,163.4392343145824,115787.22285167522
385,382.96116929900097,0,4557.221954557148,2191.9441609112146,7564.839615521965,4350.439038460051,1135.7294227380437,0,0,0,0,1070.7931892224196,6964.250394991903,0,28218.178945701755
386,,,,,,,,,,,,,,,
387,0,0,632.1988880950277,47.075773327044566,1186.1711050565657,2252.683922719899,1879.8878693762103,0,99.57794567532034,64.05969753635247,0,1627.869427123167,1481.7774952157931,150.8257037044023,9422.127827829781
388,1882.4515320615792,0,19490.550879906412,3751.3842209137856,13767.516210046662,30225.70639643871,12974.272166890953,0,630.2922088633501,5052.076577499808,0,4434.804355673765,45698.2272497854,0,137907.28179808034
389,0,0,3101.2710782941367,0,0,4300.442622713724,1552.6386501504337,0,109.94130394222604,248.0275816936617,0,0,2158.797007274121,0,11471.118244068308
390,265.07384715055315,0,1626.7923981385557,2417.2144571540352,12616.804684915489,12664.937907766069,5086.63031198871,1164.4897210917202,931.0008203650532,3162.77523978102,0,4390.539237079711,29238.60311326263,210.76919922437443,73775.6309379178
391,0,0,400.92009044635734,251.48687925163856,1964.5271436514815,4528.4580801719685,1684.6929472999573,0,145.4899043110705,302.79225010883135,0,0,668.4871586979833,0,9946.85445393928
392,0,0,0,0,0,0,0,0,0,220.19514801059745,0,0,0,0,220.19514801059745
393,0,0,0,0,0,631.8470210311439,0,0,0,0,0,0,0,0,631.8470210311439
394,13132.756634828638,13031.4866797476,8888.893005482201,1170.7525115478416,11259.253094293954,22105.15990057353,6509.288899852323,0,7835.105613412688,11116.18738136714,450.31756331636115,0,54722.23848702224,368.8297280469639,150590.26949949146
395,0,0,0,0,0,0,0,0,0,0,0,0,411.9443194194421,0,411.9443194194421
396,9176.284759120475,13408.047119523602,6804.8526212828965,914.6731006899053,11549.791666313527,26033.301328046015,11612.70932999002,791.1753862185003,2381.548212091988,4686.1985697170185,450.31756331636115,832.1449327495328,56472.66596660489,397.24849580479224,145510.95905146928
397,1510.7190349991638,3036.8160155786986,1917.204268444706,187.49756596734193,470.52319956209453,3094.4474007775543,2739.2247506845456,0,1083.3506362019075,329.9076163413316,0,0,19099.95127892475,0,33469.64176748209
398,4511.767271273274,16105.900107659663,3568.965463919455,522.6947970654826,5253.821218026829,41115.88936434634,22610.47648790378,0,5654.821006397251,5003.4258892008365,0,7029.869838554084,64562.09420548248,0,175939.7256498296
399,6517.063170272335,14864.904715973416,10250.046716728366,1016.3635258920629,5809.580231668706,25106.22665450009,7683.4886833475075,0,5124.3514488341625,2784.4775568420378,545.1212608566487,4580.399551986877,79193.71232312797,0,163475.73584003028
400,2414.7383716371455,6796.251573181888,15228.463854469472,605.6467033540623,11742.63738992814,26570.604626439716,11147.967558576463,0,8313.705367916311,4947.793639873429,1202.726861839286,2935.5909200054484,46336.148261589566,0,138242.2751288109
401,4830.630503527942,8267.3328189406,13001.106844318463,3425.203720566818,14061.84578040113,24846.914132264013,6690.0607925289005,0,13485.382753760454,4671.297347639197,0,5937.948600699492,65557.286613114,0,164775.00990776133
402,2877.6894197653464,4521.402937132063,10588.627858575215,2148.035771303493,13296.62452635148,11593.777827107477,6486.613720627448,0,4032.1343392739286,828.7865013878308,286.517199387533,5449.429763385777,44556.741764418824,584.1480966418794,107250.52972535788
403,3384.8326600169285,9280.33897730274,21069.482465792666,8183.524653208038,13458.559376968997,28986.49409858507,12248.409949956069,0,8176.114253286032,4322.797800528355,0,8364.606119392904,71299.70551288151,1348.8191964172424,190123.68506433672
404,5211.862879654577,24389.32912606148,28626.94311919468,7468.0818863920995,12493.145431885425,98030.69698820921,48965.69810435051,0,13714.852651257996,3815.761519924421,0,14902.198149929864,104346.86682322437,0,361965.43668008485
405,377.5827958117858,2271.2568085774137,6111.116147370237,1816.909341271302,8735.634311743748,6366.775371917245,3227.673214841556,0,416.29619613138414,756.3913773139489,0,2581.935945508459,11310.80859707826,178.70811710965344,44151.088224675
406,467.67387018753425,782.55285185542,3616.9383429776544,555.2992602289467,1146.2067919957017,5337.932742278389,1147.0780206072875,0,100.5355601832818,182.995042907149,0,425.4113919581427,10746.57699827328,0,24509.20087345278
407,839.9802184810048,6289.01074615155,27536.167711232785,372.64509229294066,13690.806203521624,37497.6001455531,15052.342651692104,63.33567476465671,10495.272942454752,2462.4291744180277,0,420.15260005865787,46232.642335567616,280.547415586254,161232.93291177484
408,562.8262948713493,9262.041479949548,14628.414815827738,0,2777.553066701597,16817.55753451266,3011.3565449654297,0,2009.102003214408,2189.5718532716223,612.506277697079,5291.479473638843,23635.22133535039,0,80797.63068000057
409,492.27627145034,5833.716160536335,16172.533602655092,300.7864479195663,3088.406082542784,22494.86408299061,2653.610804895952,0,945.0274041521221,925.2070388795519,0,0,13137.879241002996,0,66044.30713702533
410,2907.952793650956,5173.147816671402,24055.795865260472,1567.675470547912,12879.937083398449,26289.679717734896,7020.271423499256,176.95011846796345,4386.963720183436,7254.643276248455,0,3292.929483857848,50610.85393197071,361.5949029287767,145978.39560442057
411,787.6123496705713,5047.936829341917,5650.446474154816,0,4829.277910827851,11874.314144749953,3016.3704106467576,0,1038.5095897524448,2419.429075576704,0,8640.565830681458,31311.02704670195,0,74615.48966210446
412,415.6972710902571,1950.118276668755,4305.3472435336835,911.596252223713,4139.246757282242,5308.844466652242,1217.9674426420097,0,700.4521439514374,1146.3673987467146,0,581.6404262523149,10738.968733240972,0,31416.246412284327
413,0,33.11375141673685,4568.807390517395,225.71417855694204,936.8358611642569,4022.1617279330258,2358.204048552814,63.33567476465671,205.77692094616964,272.5353277751894,30.280127227312104,208.36225951092976,4553.1464274209975,0,17478.273695786447
414,163.53668991573662,108.42923379449525,4462.14853455974,0,1876.5306716501032,3367.7937588009304,1564.8406575901367,0,323.0613258416739,509.6228457106694,30.280127227312104,0,4887.294047210377,0,17293.537892301192
