household_id,family_id,first_family_record,family_expansion_factor,family_number,family_resident_count,housing_tenure,bathroom_count,domestic_employee_count,car_count,computer_count,dishwasher_count,single_door_refrigerator_count,freezer_count,washing_machine_count,dvd_count,microwave_count,motorcycle_count,clothes_dryer_count,bicycle_count,comfort_items_declaration,brazil_economic_class,brazil_economic_score,car_1_year,car_2_year,car_3_year,family_monthly_income,family_income_code
38100048,381000481,1,631.309091,1,2,2,2,0,1,0,0,1,1,1,0,1,0,0,0,N,4,28,2014,,,3000,1
38100050,381000501,1,631.309091,1,1,2,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,21,,,,3540.42,3
38100053,381000531,1,631.309091,1,2,2,1,0,1,0,0,1,0,1,0,0,0,0,0,N,5,17,2005,,,2675.79,3
38100056,381000561,1,631.309091,1,3,2,2,0,3,1,0,1,0,1,0,1,0,0,0,N,3,34,2010,2007,2002,8795.54,3
38100058,381000581,1,631.309091,1,1,3,1,0,0,1,0,1,0,1,0,1,0,0,0,N,5,19,,,,3077.89,3
38100061,381000611,1,631.309091,1,6,2,1,0,1,0,0,1,0,1,0,1,0,0,0,N,5,19,2010,,,3077.89,3
38100065,381000651,1,631.309091,1,3,2,1,0,1,1,0,1,1,1,0,1,0,0,0,N,4,27,2015,,,5388.38,3
38100069,381000691,1,631.309091,1,4,3,1,0,0,1,0,1,0,1,0,1,0,0,0,N,5,22,,,,3000,1
38100077,381000771,1,631.309091,1,4,3,1,0,1,0,0,1,1,1,0,1,0,0,0,N,4,24,1996,,,1412,1
38100083,381000831,1,631.309091,1,3,2,1,0,1,0,0,1,0,0,0,1,0,0,0,N,5,20,2012,,,3301.06,3
38100086,381000861,1,631.309091,1,1,2,1,0,1,1,0,1,1,1,0,1,0,0,0,N,3,30,2020,,,6647.53,3
38100093,381000931,1,631.309091,1,2,2,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,17,,,,2675.79,3
38100096,381000961,1,631.309091,1,5,2,1,0,1,1,0,1,1,1,1,1,0,0,0,N,4,28,2013,,,5779.08,3
38100097,381000971,1,631.309091,1,2,2,1,0,0,1,0,1,0,1,0,1,0,0,0,N,5,22,,,,3797.13,3
38100105,381001051,1,631.309091,1,1,2,1,0,0,0,0,1,0,1,0,1,0,0,0,N,6,15,,,,2326.22,3
38100106,381001061,1,631.309091,1,2,2,1,0,0,0,0,1,1,1,0,1,0,0,1,N,5,17,,,,2675.79,3
38100109,381001091,1,631.309091,1,4,2,2,0,1,0,0,1,1,1,0,1,0,0,0,N,4,28,2011,,,5779.08,3
38100114,381001141,1,631.309091,1,2,2,1,0,1,1,0,1,1,1,0,1,0,0,0,N,4,27,2015,,,5388.38,3
38100119,381001191,1,631.309091,1,3,2,1,0,1,1,0,1,1,1,0,1,1,0,0,N,4,28,2018,,,5779.08,3
38100128,381001281,1,631.309091,1,2,2,2,0,1,0,0,1,1,1,0,1,1,0,0,N,3,29,2019,,,6198.11,3
38100132,381001321,1,631.309091,1,2,2,2,0,1,0,0,1,1,1,0,1,0,0,0,N,4,24,2017,,,4367.74,3
38100141,381001411,1,631.309091,1,3,2,1,0,0,0,0,1,0,0,0,1,0,1,0,N,5,19,,,,2162,1
38100159,381001591,1,631.309091,1,2,2,1,0,1,0,0,1,1,1,0,1,0,0,0,N,5,21,2014,,,2800,1
38100162,381001621,1,631.309091,1,1,2,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,21,,,,3540.42,3
38100176,381001761,1,631.309091,1,3,2,2,0,1,0,0,1,1,1,0,1,1,1,0,N,3,29,1998,,,6198.11,3
38100197,381001971,1,631.309091,1,7,2,1,0,1,0,0,1,1,1,0,1,0,0,0,N,5,21,1994,,,3540.42,3
38100202,381002021,1,631.309091,1,5,2,2,0,1,1,0,1,0,1,0,1,0,0,2,N,4,27,2021,,,5388.38,3
38100203,381002031,1,631.309091,1,2,2,1,0,0,1,0,1,0,1,0,1,0,0,0,N,5,20,,,,4000,1
38100205,381002051,1,631.309091,1,3,2,1,0,1,1,0,1,1,1,0,1,1,0,0,N,4,25,2018,,,4684.43,3
38100207,381002071,1,631.309091,1,5,1,2,0,2,2,0,2,2,1,0,0,1,0,0,N,2,38,2007,2006,,11637.64,3
38100215,381002151,1,631.309091,1,1,3,1,0,0,0,0,1,0,1,0,1,0,0,0,N,5,19,,,,2800,1
38100219,381002191,1,631.309091,1,3,2,2,0,1,1,0,1,1,1,1,1,0,0,0,N,3,32,2008,,,3712,1
38100220,381002201,1,631.309091,1,3,2,1,0,1,0,0,1,1,1,0,1,0,0,1,N,4,24,2011,,,4367.74,3
38100224,381002241,1,631.309091,1,3,1,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,21,,,,3540.42,3
38100235,381002351,1,631.309091,1,4,2,1,0,0,0,0,1,0,1,0,1,0,0,0,N,6,15,,,,2326.22,3
38100244,381002441,1,631.309091,1,4,2,1,0,1,0,0,1,0,1,0,1,0,0,0,N,5,20,2010,,,3301.06,3
38100245,381002451,1,631.309091,1,2,2,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,17,,,,2675.79,3
38100263,381002631,1,631.309091,1,3,2,1,0,0,0,0,1,0,1,0,1,0,0,0,N,5,19,,,,3077.89,3
38100267,381002671,1,631.309091,1,3,2,1,0,1,0,0,1,0,1,0,1,0,0,0,N,5,22,2010,,,3797.13,3
38100284,381002841,1,631.309091,1,3,2,1,0,1,0,0,1,1,1,0,1,0,0,0,N,5,21,2015,,,3540.42,3
38300003,383000031,1,593.285714,1,3,2,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,19,,,,3077.89,3
38300004,383000041,1,593.285714,1,2,2,1,0,0,1,0,1,1,1,0,1,0,1,1,N,4,26,,,,1500,1
38300006,383000061,1,593.285714,1,4,2,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,21,,,,3540.42,3
38300008,383000081,1,593.285714,1,3,2,1,0,1,0,0,1,0,1,0,1,0,0,0,N,5,22,2015,,,13824,1
38300010,383000101,1,593.285714,1,5,2,1,0,0,1,0,1,1,1,1,1,0,0,1,N,4,23,,,,6000,1
38300012,383000121,1,593.285714,1,2,2,1,0,1,0,0,1,0,1,0,1,1,1,1,N,4,23,2013,,,6000,1
38300020,383000201,1,593.285714,1,1,2,1,0,1,0,0,1,0,1,0,1,0,0,0,N,5,19,2008,,,1400,1
38300021,383000211,1,593.285714,1,3,2,1,0,0,0,0,1,1,0,0,1,0,0,0,N,5,19,,,,5200,1
38300023,383000231,1,593.285714,1,2,2,2,0,0,2,0,1,1,1,0,1,1,0,2,N,3,32,,,,6120,1
38300023,383000232,1,593.285714,2,4,2,2,0,1,2,0,1,0,1,0,2,0,0,1,N,3,37,2005,,,15000,1
38300025,383000251,1,593.285714,1,2,2,1,0,0,0,0,1,0,1,0,1,0,0,0,N,6,16,,,,3000,1
38300026,383000261,1,593.285714,1,1,2,1,0,0,0,0,1,0,1,0,1,0,0,0,N,5,19,,,,2000,1
38300028,383000281,1,593.285714,1,4,2,1,0,0,0,0,1,1,1,0,0,0,0,0,N,5,19,,,,1050,1
38300029,383000291,1,593.285714,1,2,1,1,0,0,1,0,1,1,1,0,1,0,0,0,N,4,24,,,,3800,1
38300031,383000311,1,593.285714,1,2,2,1,0,1,1,0,1,1,1,0,1,0,0,0,N,4,25,2005,,,4684.43,3
38300038,383000381,1,593.285714,1,3,2,1,0,1,0,0,1,1,1,0,1,0,0,0,N,5,20,2018,,,3301.06,3
38300039,383000391,1,593.285714,1,1,2,1,0,0,0,0,1,0,1,0,1,0,0,0,N,6,16,,,,2494.89,3
38300046,383000461,1,593.285714,1,1,2,2,0,0,0,0,1,0,1,0,1,0,0,0,N,5,21,,,,0,2
38300047,383000471,1,593.285714,1,2,2,1,0,1,0,0,2,1,1,0,1,0,0,0,N,4,25,2012,,,4100,1
38300051,383000511,1,593.285714,1,3,1,1,0,1,0,0,1,1,1,0,1,0,0,0,N,4,24,2001,,,2800,1
38300052,383000521,1,593.285714,1,2,1,1,0,0,0,0,1,1,1,0,0,0,0,0,N,5,19,,,,1600,1
38300057,383000571,1,593.285714,1,3,2,1,0,1,0,0,1,1,1,0,1,0,0,1,N,4,24,2016,,,4367.74,3
38300061,383000611,1,593.285714,1,4,2,1,0,1,1,0,1,1,1,0,1,0,0,1,N,4,27,2020,,,5388.38,3
38300066,383000661,1,593.285714,1,1,2,1,0,1,0,0,1,0,1,0,1,0,0,0,N,5,22,2015,,,3797.13,3
38300072,383000721,1,593.285714,1,2,2,1,0,0,0,0,1,1,1,1,1,1,0,0,N,4,23,,,,4072.45,3
38300075,383000751,1,593.285714,1,3,2,1,0,1,0,0,1,1,1,0,1,0,0,0,N,4,24,2009,,,4367.74,3
38300082,383000821,1,593.285714,1,5,1,1,0,0,0,0,1,1,1,0,1,1,0,0,N,5,22,,,,3797.13,3
38300085,383000851,1,593.285714,1,2,2,3,0,1,1,0,1,1,1,0,1,0,0,0,N,3,37,2023,,,10850.86,3
38300087,383000871,1,593.285714,1,4,2,1,0,0,0,0,1,0,1,1,1,0,0,0,N,5,17,,,,2800,1
38300091,383000911,1,593.285714,1,7,2,1,0,0,1,0,1,1,1,0,0,0,0,0,N,5,19,,,,2600,1
38300092,383000921,1,593.285714,1,4,2,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,18,,,,1000,1
38300093,383000931,1,593.285714,1,1,2,1,0,0,0,0,1,0,1,0,1,0,0,0,N,5,19,,,,3077.89,3
38300096,383000961,1,593.285714,1,4,2,1,0,1,0,0,1,0,0,0,1,0,0,1,N,5,20,2014,,,3301.06,3
38300098,383000981,1,593.285714,1,4,2,1,0,0,1,0,1,1,1,0,1,1,0,0,N,4,25,,,,1800,1
38300099,383000991,1,593.285714,1,3,2,2,0,1,1,0,1,0,1,0,1,0,0,0,N,3,29,2015,,,6198.11,3
38300100,383001001,1,593.285714,1,6,2,3,0,1,1,0,1,1,1,1,1,0,0,0,N,3,35,2018,,,9433.29,3
38300101,383001011,1,593.285714,1,6,2,1,0,2,0,0,1,1,1,0,1,0,0,0,N,4,26,2016,2010,,5648,1
38300106,383001061,1,593.285714,1,4,1,1,0,1,0,0,1,0,1,0,1,1,0,0,N,4,23,2009,,,4820,1
38300108,383001081,1,593.285714,1,5,2,2,0,1,1,0,1,2,1,0,1,0,1,1,N,3,35,2000,,,9433.29,3
38300110,383001101,1,593.285714,1,4,2,2,0,1,0,0,1,1,1,0,1,0,0,0,N,4,28,1999,,,5779.08,3
38300113,383001131,1,593.285714,1,2,2,2,0,1,0,0,1,1,1,0,1,0,0,0,N,4,28,1998,,,2640,1
38300119,383001191,1,593.285714,1,2,2,2,0,1,0,0,1,1,1,0,1,0,0,0,N,4,25,2018,,,4500,1
38300132,383001321,1,593.285714,1,3,2,1,0,1,0,0,1,1,1,0,1,0,0,0,N,4,24,2004,,,5000,1
38300150,383001501,1,593.285714,1,3,2,1,0,1,0,0,1,0,1,0,1,0,0,0,N,5,19,2015,,,7500,1
38300162,383001621,1,593.285714,1,1,2,2,0,1,1,0,1,1,1,0,1,0,0,0,N,3,34,2009,,,8795.54,3
38300174,383001741,1,593.285714,1,3,2,1,0,0,1,0,1,0,1,0,1,0,0,0,N,4,25,,,,5000,1
38300175,383001751,1,593.285714,1,3,1,1,0,1,0,0,1,1,1,0,1,1,0,0,N,4,25,1996,,,5750,1
38300180,383001801,1,593.285714,1,3,2,3,0,1,0,0,1,0,1,0,1,1,0,1,N,4,27,2011,,,5388.38,3
38300181,383001811,1,593.285714,1,4,2,1,0,1,1,0,1,1,1,0,0,0,0,0,N,4,23,2014,,,4072.45,3
38300187,383001871,1,593.285714,1,2,2,1,0,1,0,0,1,0,1,0,1,0,0,0,N,5,19,2014,,,3077.89,3
38300212,383002121,1,593.285714,1,1,2,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,19,,,,1300,1
38300213,383002131,1,593.285714,1,2,2,1,0,1,0,0,1,0,1,0,1,0,0,0,N,5,22,2009,,,3797.13,3
38300220,383002201,1,593.285714,1,6,2,1,0,0,1,0,1,1,1,0,1,1,0,0,N,4,23,,,,4072.45,3
38300272,383002721,1,593.285714,1,3,2,2,0,1,0,0,1,0,1,0,1,0,0,1,N,4,26,2015,,,3020,1
38300324,383003241,1,593.285714,1,2,2,2,0,1,1,0,1,1,1,0,1,0,0,0,N,3,31,2020,,,7129.53,3
38300395,383003951,1,593.285714,1,3,2,2,0,1,1,0,1,1,1,0,1,0,0,0,N,3,31,2020,,,7129.53,3
38300439,383004391,1,593.285714,1,2,2,1,0,1,1,1,1,1,1,0,1,1,0,0,N,3,31,2022,,,7129.53,3
38400003,384000031,1,537.18,1,4,1,1,0,0,0,0,1,1,0,0,1,0,1,0,N,5,18,,,,4212,1
38400005,384000051,1,537.18,1,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,N,6,15,,,,2326.22,3
38400008,384000081,1,537.18,1,4,2,2,0,1,1,0,1,0,1,0,1,0,0,0,N,4,27,2014,,,5388.38,3
38400009,384000091,1,537.18,1,2,2,1,0,1,0,0,1,0,1,0,1,0,0,0,N,5,20,2013,,,3301.06,3
38400011,384000111,1,537.18,1,2,2,1,0,0,0,0,1,0,1,1,1,0,0,0,N,6,16,,,,2000,1
38400012,384000121,1,537.18,1,4,2,2,0,1,1,0,1,1,1,0,1,0,0,0,N,4,28,2013,,,5779.08,3
38400013,384000131,1,537.18,1,5,1,1,0,0,0,0,1,0,1,1,1,0,0,0,N,6,16,,,,2920,1
38400014,384000141,1,537.18,1,2,2,1,0,1,0,0,1,0,1,0,1,0,0,0,N,5,19,2008,,,3077.89,3
38400019,384000191,1,537.18,1,3,2,1,0,1,0,0,1,0,1,0,0,0,0,0,N,5,18,2002,,,7036,1
38400020,384000201,1,537.18,1,1,2,1,0,0,0,0,1,1,1,1,0,0,0,0,N,6,16,,,,1412,1
38400022,384000221,1,537.18,1,6,2,1,0,0,1,0,1,1,1,0,1,0,0,0,N,5,20,,,,3301.06,3
38400023,384000231,1,537.18,1,1,2,1,0,0,0,0,1,0,1,0,1,0,0,0,N,6,15,,,,1412,1
38400024,384000241,1,537.18,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,N,5,19,,,,1400,1
38400026,384000261,1,537.18,1,4,2,1,0,2,1,0,1,0,1,0,1,0,0,0,N,4,25,2017,2016,,4684.43,3
38400030,384000301,1,537.18,1,3,2,1,0,1,0,0,1,1,1,0,1,0,0,0,N,5,21,2023,,,3540.42,3
38400031,384000311,1,537.18,1,2,2,1,0,0,0,0,1,0,1,1,1,0,0,0,N,5,17,,,,4212,1
38400032,384000321,1,537.18,1,3,2,1,0,0,1,0,1,1,0,0,1,0,0,0,N,5,22,,,,5500,1
38400034,384000341,1,537.18,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,N,5,20,,,,1400,1
38400037,384000371,1,537.18,1,2,2,1,0,1,1,0,1,1,1,0,1,0,1,0,N,4,26,2009,,,1800,1
38400038,384000381,1,537.18,1,3,2,3,0,1,1,0,1,1,1,0,1,0,0,0,N,3,37,2022,,,10850.86,3
38400039,384000391,1,537.18,1,4,2,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,21,,,,1700,1
38400044,384000441,1,537.18,1,5,2,1,0,1,1,0,1,1,1,0,1,1,0,0,N,4,26,2008,,,5024.09,3
38400045,384000451,1,537.18,1,2,2,1,0,0,0,0,1,0,1,1,1,0,0,0,N,6,16,,,,2494.89,3
38400046,384000461,1,537.18,1,4,1,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,21,,,,4212,1
38400049,384000491,1,537.18,1,3,2,1,0,1,0,0,1,1,1,0,1,0,0,0,N,4,24,2015,,,4367.74,3
38400055,384000551,1,537.18,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,N,5,22,2014,,,5700,1
38400059,384000591,1,537.18,1,4,2,2,0,1,0,0,1,1,1,0,1,1,0,0,N,4,27,1998,,,5388.38,3
38400061,384000611,1,537.18,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,N,5,19,,,,3077.89,3
38400063,384000631,1,537.18,1,3,2,1,0,2,1,0,1,1,1,1,1,1,1,0,N,3,31,2006,2005,,3500,1
38400064,384000641,1,537.18,1,2,2,1,0,1,0,0,1,1,1,0,1,0,0,0,N,5,21,2003,,,3000,1
38400066,384000661,1,537.18,1,3,2,1,0,0,0,0,1,1,0,0,0,0,0,0,N,5,20,,,,3301.06,3
38400068,384000681,1,537.18,1,4,2,1,0,1,0,0,1,1,0,0,1,1,0,0,N,4,23,2000,,,4000,1
38400070,384000701,1,537.18,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,19,,,,3077.89,3
38400071,384000711,1,537.18,1,5,2,1,0,0,0,0,1,0,1,0,1,0,0,0,N,5,19,,,,3077.89,3
38400073,384000731,1,537.18,1,2,2,1,0,0,0,0,1,0,1,0,1,0,0,0,N,5,19,,,,2824,1
38400100,384001001,1,537.18,1,1,2,2,0,0,0,0,1,1,1,0,1,0,0,0,N,5,22,,,,1600,1
38400129,384001291,1,537.18,1,2,2,1,0,0,0,0,1,0,1,0,1,0,0,0,N,6,15,,,,4200,1
38400132,384001321,1,537.18,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,N,5,19,,,,3077.89,3
38400146,384001461,1,537.18,1,1,2,1,0,2,1,0,1,1,1,1,1,0,0,0,N,3,30,2006,1991,,6647.53,3
38400151,384001511,1,537.18,1,7,1,2,0,0,0,0,1,1,1,0,1,0,0,0,N,4,25,,,,600,1
38400173,384001731,1,537.18,1,3,2,1,0,0,0,0,1,1,1,0,1,1,0,0,N,5,22,,,,3700,1
38400176,384001761,1,537.18,1,2,2,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,17,,,,2675.79,3
38400177,384001771,1,537.18,1,3,1,1,0,0,0,0,1,0,1,0,1,0,0,1,N,6,15,,,,2326.22,3
38400180,384001801,1,537.18,1,2,2,1,0,0,0,0,1,0,1,0,1,0,0,0,N,6,16,,,,2494.89,3
38400197,384001971,1,537.18,1,3,2,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,17,,,,2675.79,3
38400203,384002031,1,537.18,1,2,2,1,0,1,0,0,1,1,1,0,1,0,0,0,N,5,21,2017,,,3540.42,3
38400232,384002321,1,537.18,1,3,2,1,0,1,0,0,1,1,0,1,1,0,1,0,N,4,28,2016,,,5648,1
38400296,384002961,1,537.18,1,2,2,1,0,1,0,0,0,0,1,0,1,0,0,0,N,5,20,2013,,,4236,1
38400862,384008621,1,537.18,1,2,1,1,0,0,0,0,1,1,0,0,1,0,0,0,N,5,19,,,,3077.89,3
38401050,384010501,1,537.18,1,2,2,1,1,0,1,0,1,1,0,1,1,1,0,0,N,4,25,,,,4800,1
38500002,385000021,1,331.433333,1,3,2,1,0,0,1,0,1,1,1,0,1,0,0,0,N,5,22,,,,3797.13,3
38500003,385000031,1,331.433333,1,3,2,1,0,0,1,0,1,1,1,0,1,0,0,0,N,4,24,,,,4367.74,3
38500004,385000041,1,331.433333,1,3,2,4,0,1,4,1,1,1,1,0,1,2,0,4,N,1,52,2014,,,31007.98,3
38500005,385000051,1,331.433333,1,2,2,1,0,1,0,0,1,1,1,0,1,0,0,1,N,4,24,1997,,,4367.74,3
38500007,385000071,1,331.433333,1,2,2,1,0,0,0,0,1,1,1,0,1,0,0,1,N,5,21,,,,3540.42,3
38500008,385000081,1,331.433333,1,2,1,1,0,0,0,0,1,1,0,0,1,0,0,0,N,5,17,,,,2675.79,3
38500009,385000091,1,331.433333,1,3,2,2,0,0,1,0,1,1,1,3,1,0,0,1,N,3,32,,,,7646.47,3
38500011,385000111,1,331.433333,1,1,2,1,0,0,0,0,1,1,1,0,0,0,0,0,N,6,9,,,,1500,1
38500015,385000151,1,331.433333,1,1,2,1,0,0,0,0,1,1,1,0,0,0,0,0,N,6,16,,,,600,1
38500016,385000161,1,331.433333,1,3,1,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,19,,,,3000,1
38500018,385000181,1,331.433333,1,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,N,5,17,,,,3100,1
38500020,385000201,1,331.433333,1,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,N,6,14,,,,1300,1
38500023,385000231,1,331.433333,1,3,2,1,0,1,1,0,1,1,1,0,1,0,0,0,N,4,23,2000,,,4072.45,3
38500024,385000241,1,331.433333,1,1,2,1,0,0,1,0,1,1,1,0,1,0,0,0,N,4,27,,,,5388.38,3
38500028,385000281,1,331.433333,1,4,2,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,21,,,,3540.42,3
38500030,385000301,1,331.433333,1,3,2,2,0,1,0,0,1,1,1,0,1,0,0,1,N,4,28,1998,,,7200,1
38500031,385000311,1,331.433333,1,3,1,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,21,,,,3540.42,3
38500036,385000361,1,331.433333,1,6,2,1,0,1,1,0,1,1,1,0,1,0,0,0,N,4,27,2017,,,5388.38,3
38500037,385000371,1,331.433333,1,2,2,1,0,1,0,0,1,1,1,1,1,0,0,0,N,5,21,2015,,,4200,1
38500040,385000401,1,331.433333,1,4,1,2,0,0,1,0,1,1,1,1,1,0,0,0,N,4,27,,,,5388.38,3
38500043,385000431,1,331.433333,1,1,2,1,0,0,0,0,1,1,0,0,1,0,0,0,N,6,15,,,,1500,1
38500046,385000461,1,331.433333,1,6,1,1,0,1,0,0,1,1,1,0,1,0,0,2,N,4,24,2003,,,4367.74,3
38500047,385000471,1,331.433333,1,1,2,1,0,0,1,0,1,1,1,0,1,0,0,0,N,4,24,,,,4367.74,3
38500048,385000481,1,331.433333,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,N,6,11,,,,1600,1
38500050,385000501,1,331.433333,1,3,2,1,0,1,1,0,1,1,1,0,1,0,0,0,N,4,27,2005,,,5388.38,3
38500056,385000561,1,331.433333,1,7,2,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,19,,,,3400,1
38500063,385000631,1,331.433333,1,1,2,1,0,1,0,0,1,1,1,0,1,0,0,0,N,4,24,2001,,,4367.74,3
38500123,385001231,1,331.433333,1,2,2,2,0,1,1,0,1,1,0,0,0,0,0,0,N,4,23,2002,,,4072.45,3
38500125,385001251,1,331.433333,1,2,1,1,0,0,0,0,1,0,1,1,1,0,0,0,N,6,16,,,,2494.89,3
38500180,385001801,1,331.433333,1,3,2,1,0,0,0,0,1,1,1,0,1,0,1,0,N,4,23,,,,1900,1
38700007,387000071,1,46.4,1,6,1,1,0,1,0,0,1,0,1,0,1,0,0,0,N,5,22,2011,,,3797.13,3
38700008,387000081,1,46.4,1,4,2,2,0,2,1,0,1,1,1,0,1,0,0,0,N,3,33,2020,2017,,8200.91,3
38700011,387000111,1,46.4,1,3,1,1,0,1,0,0,1,0,1,0,1,0,0,1,N,5,22,2003,,,3797.13,3
38700013,387000131,1,46.4,1,4,3,1,0,0,1,0,1,1,1,0,1,0,0,0,N,4,24,,,,4367.74,3
38700019,387000191,1,46.4,1,1,2,1,0,0,0,0,1,0,1,0,1,0,0,0,N,5,19,,,,3077.89,3
38700026,387000261,1,46.4,1,4,1,1,0,1,0,0,1,1,1,0,1,1,0,1,N,4,25,2015,,,4684.43,3
38700029,387000291,1,46.4,1,2,2,1,0,1,1,0,1,1,1,0,1,0,0,0,N,4,23,2009,,,4072.45,3
38700037,387000371,1,46.4,1,1,2,1,0,0,0,0,1,0,1,0,1,0,0,0,N,5,17,,,,2675.79,3
38700040,387000401,1,46.4,1,1,2,1,0,0,0,1,1,1,1,0,1,0,0,0,N,5,20,,,,3301.06,3
38700047,387000471,1,46.4,1,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,N,6,15,,,,2326.22,3
38700052,387000521,1,46.4,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,N,6,15,,,,2326.22,3
38700059,387000591,1,46.4,1,3,2,1,0,1,1,0,1,1,1,0,1,0,0,0,N,3,30,2018,,,6647.53,3
38700063,387000631,1,46.4,1,3,2,1,0,1,0,0,1,1,1,0,1,0,0,0,N,4,24,2012,,,4367.74,3
38700069,387000691,1,46.4,1,5,1,1,0,0,1,0,1,1,1,0,1,0,0,1,N,5,21,,,,3540.42,3
38700073,387000731,1,46.4,1,2,1,1,0,0,0,0,1,0,1,0,1,0,0,0,N,6,15,,,,2326.22,3
38700093,387000931,1,46.4,1,1,2,1,0,1,0,0,1,1,1,0,1,0,0,0,N,4,24,2016,,,4367.74,3
38700100,387001001,1,46.4,1,3,3,1,0,0,0,0,1,0,1,0,0,0,0,1,N,5,17,,,,2675.79,3
38700108,387001081,1,46.4,1,3,1,1,0,1,0,0,1,0,0,0,0,0,0,1,N,5,18,2007,,,2869.81,3
38700114,387001141,1,46.4,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,N,6,11,,,,1758.12,3
38700119,387001191,1,46.4,1,2,1,1,0,1,0,0,1,0,1,0,1,0,0,1,N,5,18,1997,,,2869.81,3
38700122,387001221,1,46.4,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,N,6,11,,,,1758.12,3
38700137,387001371,1,46.4,1,2,1,1,0,1,0,0,1,0,1,0,0,0,0,0,N,5,20,2015,,,3301.06,3
38700140,387001401,1,46.4,1,2,1,1,0,1,0,0,1,0,1,0,1,0,0,1,N,5,20,2011,,,3301.06,3
38700144,387001441,1,46.4,1,1,3,1,0,1,1,0,1,1,1,0,1,0,0,0,N,4,23,2018,,,4072.45,3
38700145,387001451,1,46.4,1,2,2,1,0,1,0,0,1,0,0,0,1,0,1,0,N,5,20,1998,,,3301.06,3
38700151,387001511,1,46.4,1,5,2,2,0,0,0,0,1,1,0,0,1,0,0,1,N,5,19,,,,3077.89,3
38700154,387001541,1,46.4,1,5,2,2,0,3,0,0,1,1,1,0,1,0,0,2,N,3,33,2014,2005,2004,7648,1
38700157,387001571,1,46.4,1,3,1,1,0,0,1,0,0,0,1,0,1,0,1,0,N,5,19,,,,3077.89,3
38700158,387001581,1,46.4,1,3,2,2,0,3,0,0,1,1,1,0,1,1,1,0,N,3,36,2021,2016,1973,7912,1
38700160,387001601,1,46.4,1,2,2,1,0,1,0,0,1,1,0,0,1,0,0,1,N,5,18,1996,,,2700,1
38800007,388000071,1,525.7,1,3,2,1,0,1,1,0,1,0,1,0,1,0,0,0,N,4,28,2016,,,2640,1
38800009,388000091,1,525.7,1,4,2,1,0,1,0,0,1,0,0,0,0,0,0,0,N,5,18,2014,,,2869.81,3
38800012,388000121,1,525.7,1,4,3,1,0,1,1,0,1,1,1,0,1,0,0,1,N,4,27,2010,,,5388.38,3
38800014,388000141,1,525.7,1,3,2,1,0,1,1,0,1,0,1,0,1,0,0,0,N,4,23,2012,,,4072.45,3
38800016,388000161,1,525.7,1,1,2,1,0,0,0,0,1,0,1,0,1,0,0,0,N,5,19,,,,3077.89,3
38800020,388000201,1,525.7,1,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,N,5,17,,,,2675.79,3
38800024,388000241,1,525.7,1,2,2,1,0,0,0,0,1,0,1,0,1,0,0,0,N,5,17,,,,1320,1
38800029,388000291,1,525.7,1,3,2,1,0,0,0,0,1,0,1,0,1,0,0,1,N,6,16,,,,1800,1
38800030,388000301,1,525.7,1,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,N,6,15,,,,2400,1
38800036,388000361,1,525.7,1,4,2,1,0,1,1,0,1,0,1,0,1,1,0,0,N,3,29,2019,,,6198.11,3
38800038,388000381,1,525.7,1,3,2,1,0,0,1,0,1,0,1,0,1,0,0,0,N,5,22,,,,3797.13,3
38800039,388000391,1,525.7,1,3,1,1,0,1,1,0,1,0,1,0,1,0,0,0,N,4,25,2015,,,3800,1
